timestamp,sim_hours,P_A_kW,comfort_violation_A_degCh,T_core_A,T_east_A,T_north_A,T_south_A,T_west_A,scheduled_vars_A,under_attack_A,bcp_A,bahu_A,Tsa_A,Vcore_A,P_B_kW,P_B_kW_original,SOC_B,TES_mode_B,comfort_violation_B_degCh,T_core_B,T_east_B,T_north_B,T_south_B,T_west_B,scheduled_vars_B,under_attack_B,P_total_kW,feeder_capacity_kW,feeder_utilization_pct,feeder_margin_kW,feeder_violated,attack_active,attack_name
18325800,2.5,0.049,0,24.05555556,23.85185185,23.77777778,23.77777778,23.83333333,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.97190987,23.83407312,23.72235257,23.82611344,23.83323043,,FALSE,4.90E-02,50,1.73E-10,30,FALSE,FALSE,
18326700,2.75,0.049,0,24.05555556,23.83333333,23.77777778,23.77777778,23.83333333,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.97190987,23.83407312,23.72235257,23.82611344,23.83323043,,FALSE,4.90E-02,50,1.70E-10,30,FALSE,FALSE,
18327600,3,0.049,0,24.05555556,23.83333333,23.77777778,23.77777778,23.83333333,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.95276878,23.80320925,23.70246975,23.78896799,23.78948558,,FALSE,4.90E-02,50,1.66E-10,30,FALSE,FALSE,
18328500,3.25,0.049,0,24.05555556,23.83333333,23.77777778,23.77777778,23.83333333,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.95276878,23.80320925,23.70246975,23.78896799,23.78948558,,FALSE,4.90E-02,50,1.63E-10,30,FALSE,FALSE,
18329400,3.5,0.049,0,24.05555556,23.83333333,23.77777778,23.77777778,23.83333333,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.95276878,23.80320925,23.70246975,23.78896799,23.78948558,,FALSE,4.90E-02,50,1.60E-10,30,FALSE,FALSE,
18330300,3.75,0.049,0,24.03703704,23.7962963,23.77777778,23.77777778,23.81481481,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.95276878,23.80320925,23.70246975,23.78896799,23.78948558,,FALSE,4.90E-02,50,1.58E-10,30,FALSE,FALSE,
18331200,4,0.049,0,24,23.77777778,23.72222222,23.74074074,23.75925926,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.92978296,23.75900967,23.66477889,23.74661982,23.76374988,,FALSE,4.90E-02,50,1.67E-10,30,FALSE,FALSE,
18332100,4.25,0.049,0,24,23.77777778,23.77777778,23.7037037,23.72222222,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.92978296,23.75900967,23.66477889,23.74661982,23.76374988,,FALSE,4.90E-02,50,1.64E-10,30,FALSE,FALSE,
18333000,4.5,0.049,0,24,23.75925926,23.77777778,23.61111111,23.77777778,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.92978296,23.75900967,23.66477889,23.74661982,23.76374988,,FALSE,4.90E-02,50,1.60E-10,30,FALSE,FALSE,
18333900,4.75,0.049,0,24,23.66666667,23.77777778,23.66666667,23.77777778,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.92978296,23.75900967,23.66477889,23.74661982,23.76374988,,FALSE,4.90E-02,50,1.65E-10,30,FALSE,FALSE,
18334800,5,0.049,0,24,23.72222222,23.72222222,23.66666667,23.77777778,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.95821165,23.87855851,23.74844336,23.78288514,23.79332451,,FALSE,4.90E-02,50,1.61E-10,30,FALSE,FALSE,
18335700,5.25,0.049,0,24,23.68518519,23.75925926,23.66666667,23.77777778,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.95821165,23.87855851,23.74844336,23.78288514,23.79332451,,FALSE,4.90E-02,50,1.59E-10,30,FALSE,FALSE,
18336600,5.5,0.049,0,24,23.7962963,23.77777778,23.66666667,23.77777778,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.95821165,23.87855851,23.74844336,23.78288514,23.79332451,,FALSE,4.90E-02,50,1.58E-10,30,FALSE,FALSE,
18337500,5.75,0.049,0,24,23.85185185,23.83333333,23.68518519,23.77777778,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,23.95821165,23.87855851,23.74844336,23.78288514,23.79332451,,FALSE,4.90E-02,50,1.58E-10,30,FALSE,FALSE,
18338400,6,0.049,0,24,23.94444444,23.83333333,23.72222222,23.77777778,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,24.05454408,24.29839118,23.88582833,23.8955124,23.97406788,,FALSE,4.90E-02,50,1.50E-08,30,FALSE,FALSE,
18339300,6.25,0.049,0,24,24.05555556,23.83333333,23.72222222,23.83333333,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,24.05454408,24.29839118,23.88582833,23.8955124,23.97406788,,FALSE,4.90E-02,50,2.23E-08,29.99999999,FALSE,FALSE,
18340200,6.5,0.049,0,24.05555556,24.14814815,23.83333333,23.75925926,23.87037037,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,24.05454408,24.29839118,23.88582833,23.8955124,23.97406788,,FALSE,4.90E-02,50,3.19E-08,29.99999999,FALSE,FALSE,
18341100,6.75,0.049,0,24.07407407,24.2037037,23.87037037,23.77777778,23.94444444,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.5,0,0,24.05454408,24.29839118,23.88582833,23.8955124,23.97406788,,FALSE,4.90E-02,50,1.58E-08,30,FALSE,FALSE,
18342000,7,4.110333333,0,24.11111111,24.27777778,23.96296296,23.85185185,23.98148148,"bcp,bahu",FALSE,1,1,13,0.5,7.040835568,3.520417784,0.478176761,1,0,22.85019856,23.21381025,22.9492611,22.95087392,22.83946519,,FALSE,1.12E+01,50,40.23998442,17.92800467,FALSE,FALSE,
18342900,7.25,3.421666667,0,24.05555556,24.16666667,23.83333333,23.68518519,23.77777778,"bcp,bahu",FALSE,1,1,13,0.5,7.040835568,3.520417784,0.478176761,1,0,22.85019856,23.21381025,22.9492611,22.95087392,22.83946519,,FALSE,1.05E+01,50,64.11479156,10.76556253,FALSE,FALSE,
18343800,7.5,4.023333333,0,24,23.92592593,23.75925926,23.61111111,23.77777778,"bcp,bahu",FALSE,1,1,13,0.5,7.040835568,3.520417784,0.478176761,1,0,22.85019856,23.21381025,22.9492611,22.95087392,22.83946519,,FALSE,1.11E+01,50,66.82554077,9.952337769,FALSE,FALSE,
18344700,7.75,5.594,0,24,23.81481481,23.77777778,23.66666667,23.77777778,"bcp,bahu",FALSE,1,1,13,0.5,7.040835568,3.520417784,0.478176761,1,0,22.85019856,23.21381025,22.9492611,22.95087392,22.83946519,,FALSE,1.26E+01,50,64.16195867,10.7514124,FALSE,FALSE,
18345600,8,5.553666667,0,23.93518519,23.72222222,23.7962963,23.68518519,23.87037037,"bcp,bahu",FALSE,1,1,13,0.5,8.537446528,4.268723264,0.457057159,1,0,23.51000791,24.00171598,23.64249592,23.69622627,23.50037547,,FALSE,1.41E+01,50,65.60335847,10.31899246,FALSE,FALSE,
18346500,8.25,6.597333333,0,24.00925926,24,24.01851852,23.92592593,24.11111111,"bcp,bahu",FALSE,1,1,13,0.5,8.537446528,4.268723264,0.457057159,1,0,23.51000791,24.00171598,23.64249592,23.69622627,23.50037547,,FALSE,1.51E+01,50,66.8388153,9.948355409,FALSE,FALSE,
18347400,8.5,7.313333333,0,24.26851852,24.35185185,24.2037037,24.11111111,24.44444444,"bcp,bahu",FALSE,1,1,13,0.5,8.537446528,4.268723264,0.457057159,1,0,23.51000791,24.00171598,23.64249592,23.69622627,23.50037547,,FALSE,1.59E+01,50,67.9704648,9.60886056,FALSE,FALSE,
18348300,8.75,7.148333333,0,24.56481481,24.5,24.53703704,24.46296296,24.75925926,"bcp,bahu",FALSE,1,1,13,0.5,8.537446528,4.268723264,0.457057159,1,0,23.51000791,24.00171598,23.64249592,23.69622627,23.50037547,,FALSE,1.57E+01,50,69.5919132,9.122426039,FALSE,FALSE,
18349200,9,12.13166667,0,24.65740741,24.44444444,24.18518519,24.16666667,24.92592593,"bcp,bahu",FALSE,1,1,13,0.5,5.20085573,2.600427865,0.43337702,1,0,23.77132027,24.22888272,23.96529592,24.20042392,23.83084794,,FALSE,1.73E+01,50,65.76220961,10.27133712,FALSE,FALSE,
18350100,9.25,20.25066667,0,24.26851852,23.44444444,23.24074074,23.22222222,24.72222222,"bcp,bahu",FALSE,1,1,13,0.5,5.20085573,2.600427865,0.43337702,1,0,23.77132027,24.22888272,23.96529592,24.20042392,23.83084794,,FALSE,2.55E+01,50,65.76440081,10.27067976,FALSE,FALSE,
18351000,9.5,25.06466667,0,23.69444444,22.7037037,22.5,22.51851852,23.75925926,"bcp,bahu",FALSE,1,1,13,0.5,5.20085573,2.600427865,0.43337702,1,0,23.77132027,24.22888272,23.96529592,24.20042392,23.83084794,,FALSE,3.03E+01,50,65.65321936,10.30403419,FALSE,FALSE,
18351900,9.75,25.45566667,0,23.56481481,22.64814815,22.40740741,22.46296296,23.22222222,"bcp,bahu",FALSE,1,1,13,0.5,5.20085573,2.600427865,0.43337702,1,0,23.77132027,24.22888272,23.96529592,24.20042392,23.83084794,,FALSE,3.07E+01,50,68.49487942,9.451536175,FALSE,FALSE,
18352800,10,25.66433333,0,23.50925926,22.59259259,22.35185185,22.44444444,22.98148148,"bcp,bahu",FALSE,1,1,13,0.5,8.963532798,4.481766399,0.40518173,1,0,23.85319859,24.14786781,24.13661295,24.2293435,24.00976353,,FALSE,3.46E+01,50,76.85394396,6.943816811,FALSE,FALSE,
18353700,10.25,23.73133333,0,23.49074074,22.62962963,22.37037037,22.51851852,22.92592593,"bcp,bahu",FALSE,1,1,13,0.5,8.963532798,4.481766399,0.40518173,1,0,23.85319859,24.14786781,24.13661295,24.2293435,24.00976353,,FALSE,3.27E+01,50,78.40876024,6.477371927,FALSE,FALSE,
18354600,10.5,20.34133333,0,23.80555556,23.22222222,22.90740741,23.09259259,23.42592593,"bcp,bahu",FALSE,1,1,13,0.5,8.963532798,4.481766399,0.40518173,1,0,23.85319859,24.14786781,24.13661295,24.2293435,24.00976353,,FALSE,2.93E+01,50,79.45431313,6.163706061,FALSE,FALSE,
18355500,10.75,20.57666667,0,24.02777778,23.40740741,23.14814815,23.33333333,23.64814815,"bcp,bahu",FALSE,1,1,13,0.5,8.963532798,4.481766399,0.40518173,1,0,23.85319859,24.14786781,24.13661295,24.2293435,24.00976353,,FALSE,2.95E+01,50,78.7416129,6.37751613,FALSE,FALSE,
18356400,11,20.72433333,0,24.10185185,23.44444444,23.22222222,23.44444444,23.68518519,"bcp,bahu",FALSE,1,1,13,0.5,5.452716006,2.726358003,0.373551035,1,0,23.89410337,24.05547868,24.0571428,24.37065152,24.12513581,,FALSE,2.62E+01,50,71.55310792,8.534067625,FALSE,FALSE,
18357300,11.25,21.17933333,0,24.13888889,23.5,23.27777778,23.53703704,23.68518519,"bcp,bahu",FALSE,1,1,13,0.5,5.452716006,2.726358003,0.373551035,1,0,23.89410337,24.05547868,24.0571428,24.37065152,24.12513581,,FALSE,2.66E+01,50,73.10827224,8.067518328,FALSE,FALSE,
18358200,11.5,23.14,0,24.13888889,23.27777778,23.11111111,23.44444444,23.75925926,"bcp,bahu",FALSE,1,1,13,0.5,5.452716006,2.726358003,0.373551035,1,0,23.89410337,24.05547868,24.0571428,24.37065152,24.12513581,,FALSE,2.86E+01,50,73.49522449,7.951432654,FALSE,FALSE,
18359100,11.75,23.90866667,0,23.93518519,23,22.88888889,23.27777778,23.61111111,"bcp,bahu",FALSE,1,1,13,0.5,5.452716006,2.726358003,0.373551035,1,0,23.89410337,24.05547868,24.0571428,24.37065152,24.12513581,,FALSE,2.94E+01,50,73.80526151,7.858421546,FALSE,FALSE,
18360000,12,23.266,0,23.91666667,22.94444444,22.85185185,23.27777778,24.01851852,"bcp,bahu",FALSE,1,1,13,0.5,8.767686692,4.383843346,0.3406674,1,0,23.84457129,23.92522126,24.03998161,24.38300211,24.05675514,,FALSE,3.20E+01,50,78.94214019,6.317357944,FALSE,FALSE,
18360900,12.25,24.07866667,0,23.87962963,22.7962963,22.72222222,23.2037037,24.05555556,"bcp,bahu",FALSE,1,1,13,0.5,8.767686692,4.383843346,0.3406674,1,0,23.84457129,23.92522126,24.03998161,24.38300211,24.05675514,,FALSE,3.28E+01,50,77.58273648,6.725179056,FALSE,FALSE,
18361800,12.5,25.76633333,0,23.75,22.51851852,22.48148148,22.98148148,23.92592593,"bcp,bahu",FALSE,1,1,13,0.5,8.767686692,4.383843346,0.3406674,1,0,23.84457129,23.92522126,24.03998161,24.38300211,24.05675514,,FALSE,3.45E+01,50,75.82437235,7.252688294,FALSE,FALSE,
18362700,12.75,19.04366667,0,23.86111111,22.94444444,22.90740741,23.40740741,23.90740741,"bcp,bahu",FALSE,1,1,13,0.5,8.767686692,4.383843346,0.3406674,1,0,23.84457129,23.92522126,24.03998161,24.38300211,24.05675514,,FALSE,2.78E+01,50,76.61229251,7.016312246,FALSE,FALSE,
18363600,13,25.57733333,0,23.89814815,22.64814815,22.59259259,23.09259259,23.96296296,"bcp,bahu",FALSE,1,1,13,0.5,8.659456132,4.329728066,0.30383532,1,0,24.03670781,23.99822201,24.11170582,24.35303804,24.22637031,,FALSE,3.42E+01,50,77.19359623,6.841921132,FALSE,FALSE,
18364500,13.25,21.454,0,23.93518519,22.83333333,22.7962963,23.31481481,24.07407407,"bcp,bahu",FALSE,1,1,13,0.5,8.659456132,4.329728066,0.30383532,1,0,24.03670781,23.99822201,24.11170582,24.35303804,24.22637031,,FALSE,3.01E+01,50,77.87903528,6.636289416,FALSE,FALSE,
18365400,13.5,23.63966667,0,24.10185185,22.94444444,22.92592593,23.42592593,24.16666667,"bcp,bahu",FALSE,1,1,13,0.5,8.659456132,4.329728066,0.30383532,1,0,24.03670781,23.99822201,24.11170582,24.35303804,24.22637031,,FALSE,3.23E+01,50,78.68038667,6.395883998,FALSE,FALSE,
18366300,13.75,21.73333333,0,24.00925926,22.90740741,22.92592593,23.42592593,24.18518519,"bcp,bahu",FALSE,1,1,13,0.5,8.659456132,4.329728066,0.30383532,1,0,24.03670781,23.99822201,24.11170582,24.35303804,24.22637031,,FALSE,3.04E+01,50,76.79646791,6.961059627,FALSE,FALSE,
18367200,14,25.31866667,0,24.08333333,22.81481481,22.75925926,23.27777778,24.31481481,"bcp,bahu",FALSE,1,1,13,0.5,6.243774916,3.121887458,0.264968858,1,0,24.07128338,23.98941587,24.05464021,24.18807083,24.32461539,,FALSE,3.16E+01,50,70.69323172,8.792030484,FALSE,FALSE,
18368100,14.25,24.079,0,23.97222222,22.74074074,22.7962963,23.31481481,23.87037037,"bcp,bahu",FALSE,1,1,13,0.5,6.243774916,3.121887458,0.264968858,1,0,24.07128338,23.98941587,24.05464021,24.18807083,24.32461539,,FALSE,3.03E+01,50,70.19144318,8.942567047,FALSE,FALSE,
18369000,14.5,28.097,0,23.86111111,22.38888889,22.48148148,23,24.46296296,"bcp,bahu",FALSE,1,1,13,0.5,6.243774916,3.121887458,0.264968858,1,0,24.07128338,23.98941587,24.05464021,24.18807083,24.32461539,,FALSE,3.43E+01,50,68.87207812,9.338376564,FALSE,FALSE,
18369900,14.75,22.46733333,0,23.93518519,22.90740741,22.88888889,23.24074074,23.83333333,"bcp,bahu",FALSE,1,1,13,0.5,6.243774916,3.121887458,0.264968858,1,0,24.07128338,23.98941587,24.05464021,24.18807083,24.32461539,,FALSE,2.87E+01,50,68.30566269,9.508301192,FALSE,FALSE,
18370800,15,27.07266667,0,23.93518519,22.48148148,22.51851852,23.01851852,24.27777778,"bcp,bahu",FALSE,1,1,13,0.5,8.858740648,4.429370324,0.223626446,1,0,23.93511808,23.96968211,24.03569432,24.03681757,24.37816749,,FALSE,3.59E+01,50,73.20182491,8.039452527,FALSE,FALSE,
18371700,15.25,19.48066667,0,24.06481481,23.03703704,22.90740741,24.11111111,24.27777778,"bcp,bahu",FALSE,1,1,13,0.5,8.858740648,4.429370324,0.223626446,1,0,23.93511808,23.96968211,24.03569432,24.03681757,24.37816749,,FALSE,2.83E+01,50,72.75657144,8.173028568,FALSE,FALSE,
18372600,15.5,27.525,0,24.12037037,22.77777778,22.74074074,23.22222222,24.31481481,"bcp,bahu",FALSE,1,1,13,0.5,8.858740648,4.429370324,0.223626446,1,0,23.93511808,23.96968211,24.03569432,24.03681757,24.37816749,,FALSE,3.64E+01,50,72.10366203,8.368901392,FALSE,FALSE,
18373500,15.75,19.04433333,0,24.30555556,23.44444444,23.42592593,23.66666667,24.90740741,"bcp,bahu",FALSE,1,1,13,0.5,8.858740648,4.429370324,0.223626446,1,0,23.93511808,23.96968211,24.03569432,24.03681757,24.37816749,,FALSE,2.79E+01,50,73.53434292,7.939697125,FALSE,FALSE,
18374400,16,26.428,0,24.25,22.88888889,22.96296296,23.27777778,24.7962963,"bcp,bahu",FALSE,1,1,13,0.5,9.154514756,4.577257378,0.180401865,1,0,24.01075268,23.97821465,24.023332,23.91667563,24.67668217,,FALSE,3.56E+01,50,73.54811088,7.935566736,FALSE,FALSE,
18375300,16.25,22.00933333,0,24.25,23.16666667,23.11111111,23.46296296,25.07407407,"bcp,bahu",FALSE,1,1,13,0.5,9.154514756,4.577257378,0.180401865,1,0,24.01075268,23.97821465,24.023332,23.91667563,24.67668217,,FALSE,3.12E+01,50,73.16708449,8.049874652,FALSE,FALSE,
18376200,16.5,27.947,0,24.08333333,22.59259259,22.75925926,23.09259259,24.68518519,"bcp,bahu",FALSE,1,1,13,0.5,9.154514756,4.577257378,0.180401865,1,0,24.01075268,23.97821465,24.023332,23.91667563,24.67668217,,FALSE,3.71E+01,50,72.76447202,8.170658394,FALSE,FALSE,
18377100,16.75,22.499,0,24.15740741,22.94444444,23.05555556,23.38888889,25,"bcp,bahu",FALSE,1,1,13,0.5,9.154514756,4.577257378,0.180401865,1,0,24.01075268,23.97821465,24.023332,23.91667563,24.67668217,,FALSE,3.17E+01,50,70.7547463,8.77357611,FALSE,FALSE,
18378000,17,28.39766667,0,23.97222222,22.44444444,22.61111111,22.90740741,24.59259259,"bcp,bahu",FALSE,1,1,13,0.5,21.02709146,10.51354573,0.178984218,2,0,23.86496926,23.98051102,24.0328414,24.16488918,24.88702878,,FALSE,4.94E+01,50,88.52383213,3.44285036,FALSE,FALSE,
18378900,17.25,21.803,0,24.08333333,22.90740741,22.88888889,23.61111111,24.57407407,"bcp,bahu",FALSE,1,1,13,0.5,21.02709146,10.51354573,0.178984218,2,0,23.86496926,23.98051102,24.0328414,24.16488918,24.88702878,,FALSE,4.28E+01,50,89.16807865,3.249576405,FALSE,FALSE,
18379800,17.5,28.07133333,0,23.75,22.44444444,22.2962963,22.81481481,24.27777778,"bcp,bahu",FALSE,1,1,13,0.5,21.02709146,10.51354573,0.178984218,2,0,23.86496926,23.98051102,24.0328414,24.16488918,24.88702878,,FALSE,4.91E+01,50,88.97758636,3.306724093,FALSE,FALSE,
18380700,17.75,23.967,0,23.78703704,22.46296296,22.77777778,22.85185185,24.05555556,"bcp,bahu",FALSE,1,1,13,0.5,21.02709146,10.51354573,0.178984218,2,0,23.86496926,23.98051102,24.0328414,24.16488918,24.88702878,,FALSE,4.50E+01,50,88.65685896,3.402942312,FALSE,FALSE,
18381600,18,20.279,0,23.52777778,22.68518519,22.46296296,22.64814815,24.24074074,"bcp,bahu",FALSE,1,1,13,0.5,18.63894181,9.319470904,0.178984208,2,0,23.53634759,23.7842478,23.799326,23.81882081,24.18597523,,FALSE,3.89E+01,50,84.36945852,4.689162443,FALSE,FALSE,
18382500,18.25,24.50233333,0,23.76851852,22.42592593,22.62962963,22.85185185,24.31481481,"bcp,bahu",FALSE,1,1,13,0.5,18.63894181,9.319470904,0.178984208,2,0,23.53634759,23.7842478,23.799326,23.81882081,24.18597523,,FALSE,4.31E+01,50,82.6283528,5.211494161,FALSE,FALSE,
18383400,18.5,13.722,0,23.63888889,23.2962963,23.01851852,23.14814815,24.42592593,"bcp,bahu",FALSE,1,1,13,0.5,18.63894181,9.319470904,0.178984208,2,0,23.53634759,23.7842478,23.799326,23.81882081,24.18597523,,FALSE,3.24E+01,50,80.90286254,5.729141237,FALSE,FALSE,
18384300,18.75,24.78766667,0,23.56481481,21.98148148,22.31481481,23.11111111,23.85185185,"bcp,bahu",FALSE,1,1,13,0.5,18.63894181,9.319470904,0.178984208,2,0,23.53634759,23.7842478,23.799326,23.81882081,24.18597523,,FALSE,4.34E+01,50,81.36059227,5.591822319,FALSE,FALSE,
18385200,19,10.234,0,23.58333333,23.77777778,23.16666667,23.44444444,24,"bcp,bahu",FALSE,0,0,13,0.5,15.42353359,7.711766795,0.213174204,-1,1.852614829,25.04186685,25.27538364,25.16755,25.41679011,25.95102423,,FALSE,2.57E+01,50,25.70588932,22.2882332,FALSE,FALSE,
18386100,19.25,23.198,0,23.52777778,22.59259259,22.33333333,22.53703704,23.98148148,"bcp,bahu",FALSE,0,0,13,0.5,15.42353359,7.711766795,0.213174204,-1,1.852614829,25.04186685,25.27538364,25.16755,25.41679011,25.95102423,,FALSE,3.86E+01,50,25.70588932,22.2882332,FALSE,FALSE,
18387000,19.5,14.39233333,0,23.58333333,23.61111111,22.92592593,23.14814815,24.12962963,"bcp,bahu",FALSE,0,0,13,0.5,15.42353359,7.711766795,0.213174204,-1,1.852614829,25.04186685,25.27538364,25.16755,25.41679011,25.95102423,,FALSE,2.98E+01,50,25.70588932,22.2882332,FALSE,FALSE,
18387900,19.75,10.99566667,0,23.4537037,22.72222222,22.7037037,22.92592593,24.01851852,"bcp,bahu",FALSE,0,0,13,0.5,15.42353359,7.711766795,0.213174204,-1,1.852614829,25.04186685,25.27538364,25.16755,25.41679011,25.95102423,,FALSE,2.64E+01,50,25.70588932,22.2882332,FALSE,FALSE,
18388800,20,0.260666667,0,24.44444444,24.35185185,24.27777778,24.48148148,25.2962963,"bcp,bahu",FALSE,0,0,13,0.5,15.42339042,7.711695209,0.249161654,-1,1.714259029,25.04695957,25.26135879,25.1360007,25.39276998,25.87716999,,FALSE,1.57E+01,50,25.7056507,22.28830479,FALSE,FALSE,
18389700,20.25,0.049,0,24.77777778,24.66666667,24.64814815,24.77777778,25.61111111,"bcp,bahu",FALSE,0,0,13,0.5,15.42339042,7.711695209,0.249161654,-1,1.714259029,25.04695957,25.26135879,25.1360007,25.39276998,25.87716999,,FALSE,1.55E+01,50,25.7056507,22.28830479,FALSE,FALSE,
18390600,20.5,0.049,0,24.85185185,24.72222222,24.72222222,24.87037037,25.66666667,"bcp,bahu",FALSE,0,0,13,0.5,15.42339042,7.711695209,0.249161654,-1,1.714259029,25.04695957,25.26135879,25.1360007,25.39276998,25.87716999,,FALSE,1.55E+01,50,25.7056507,22.28830479,FALSE,FALSE,
18391500,20.75,0.049,0,24.88888889,24.77777778,24.72222222,24.88888889,25.66666667,"bcp,bahu",FALSE,0,0,13,0.5,15.42339042,7.711695209,0.249161654,-1,1.714259029,25.04695957,25.26135879,25.1360007,25.39276998,25.87716999,,FALSE,1.55E+01,50,25.7056507,22.28830479,FALSE,FALSE,
18392400,21,0.049,0,24.88888889,24.77777778,24.77777778,24.88888889,25.66666667,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.250361235,0,1.26565716,25.01321422,25.19235471,25.01061477,25.29754768,25.75192577,,FALSE,4.90E-02,50,1.53E-10,30,FALSE,FALSE,
18393300,21.25,0.049,0,24.88888889,24.77777778,24.74074074,24.87037037,25.64814815,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.250361235,0,1.26565716,25.01321422,25.19235471,25.01061477,25.29754768,25.75192577,,FALSE,4.90E-02,50,1.56E-10,30,FALSE,FALSE,
18394200,21.5,0.049,0,24.88888889,24.77777778,24.72222222,24.83333333,25.61111111,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.250361235,0,1.26565716,25.01321422,25.19235471,25.01061477,25.29754768,25.75192577,,FALSE,4.90E-02,50,1.52E-10,30,FALSE,FALSE,
18395100,21.75,0.049,0,24.88888889,24.77777778,24.72222222,24.83333333,25.59259259,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.250361235,0,1.26565716,25.01321422,25.19235471,25.01061477,25.29754768,25.75192577,,FALSE,4.90E-02,50,1.49E-10,30,FALSE,FALSE,
