timestamp,sim_hours,P_A_kW,comfort_violation_A_degCh,T_core_A,T_east_A,T_north_A,T_south_A,T_west_A,scheduled_vars_A,under_attack_A,bcp_A,bahu_A,Tsa_A,Vcore_A,P_B_kW,SOC_B,TES_mode_B,comfort_violation_B_degCh,T_core_B,T_east_B,T_north_B,T_south_B,T_west_B,scheduled_vars_B,under_attack_B,P_total_kW,feeder_capacity_kW,feeder_utilization_pct,feeder_margin_kW,feeder_violated,attack_active,attack_name
18316800,0.0,2.136918196157424,0.0,23.880201098757823,23.721235094093515,23.705365082213007,23.705524601266234,23.6795308641353,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.011933559018416,23.889953011334114,23.812239106550862,23.895036958249705,23.90170813531313,,False,2.136918196157424,50.0,4.273836392314848,47.863081803842576,False,False,
18317700,0.25,2.356275612009409,0.0,23.87958677715301,23.77043819914951,23.78350590931126,23.72132012348021,23.77969695130895,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.011933559018416,23.889953011334114,23.812239106550862,23.895036958249705,23.90170813531313,,False,2.356275612009409,50.0,4.712551224018818,47.64372438799059,False,False,
18318600,0.5,3.1756757315241964,0.0,23.80431347127194,23.640821909228805,23.72303158785826,23.718055262012513,23.7155263161668,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.011933559018416,23.889953011334114,23.812239106550862,23.895036958249705,23.90170813531313,,False,3.1756757315241964,50.0,6.351351463048392,46.824324268475806,False,False,
18319500,0.75,3.539541032445631,0.0,23.743656720519198,23.619310843185076,23.607775439026,23.668043814070245,23.65602390180794,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.011933559018416,23.889953011334114,23.812239106550862,23.895036958249705,23.90170813531313,,False,3.539541032445631,50.0,7.079082064891262,46.460458967554366,False,False,
18320400,1.0,3.5476751693316944,0.0,23.725285829053973,23.575676599690212,23.607512492214255,23.648187358341204,23.634804585522545,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.00345833902753,23.875542611530307,23.77594563650814,23.867687995778056,23.866630206292996,,False,3.5476751693316944,50.0,7.09535033866339,46.4523248306683,False,False,
18321300,1.25,3.5627956828707594,0.0,23.716401418080295,23.57615656277136,23.628684555385007,23.58723925202156,23.621792889307812,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.00345833902753,23.875542611530307,23.77594563650814,23.867687995778056,23.866630206292996,,False,3.5627956828707594,50.0,7.125591365741518,46.43720431712924,False,False,
18322200,1.5,3.553892400296056,0.0,23.709045288380025,23.57545346363179,23.617177947200048,23.61344380468995,23.56165440947575,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.00345833902753,23.875542611530307,23.77594563650814,23.867687995778056,23.866630206292996,,False,3.553892400296056,50.0,7.107784800592112,46.44610759970394,False,False,
18323100,1.75,3.5446250854768726,0.0,23.701624404481493,23.565101296371267,23.541268538479414,23.608155266477524,23.593910294859143,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.00345833902753,23.875542611530307,23.77594563650814,23.867687995778056,23.866630206292996,,False,3.5446250854768726,50.0,7.089250170953745,46.45537491452313,False,False,
18324000,2.0,3.53117862492296,0.0,23.69370138897375,23.5532597572751,23.52040650632739,23.596721168351223,23.584819609206363,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.971909873620007,23.834073123580936,23.722352568626604,23.826113443572524,23.833230427868273,,False,3.53117862492296,50.0,7.06235724984592,46.46882137507704,False,False,
18324900,2.25,3.5162246394454613,0.0,23.686577258868965,23.542003180505333,23.506960580180078,23.585157694577845,23.57390176057578,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.971909873620007,23.834073123580936,23.722352568626604,23.826113443572524,23.833230427868273,,False,3.5162246394454613,50.0,7.032449278890923,46.48377536055454,False,False,
18325800,2.5,3.498312493578529,0.0,23.67984186303704,23.531356825950184,23.496138853871173,23.573750495797015,23.563056191443025,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.971909873620007,23.834073123580936,23.722352568626604,23.826113443572524,23.833230427868273,,False,3.498312493578529,50.0,6.996624987157057,46.50168750642147,False,False,
18326700,2.75,3.4737599099557066,0.0,23.67340272533636,23.52115711822148,23.48743368848102,23.562544847439824,23.55237355333111,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.971909873620007,23.834073123580936,23.722352568626604,23.826113443572524,23.833230427868273,,False,3.4737599099557066,50.0,6.947519819911413,46.5262400900443,False,False,
18327600,3.0,3.433832380119633,0.0,23.66711768478882,23.51088782019741,23.480038757728607,23.551285061663123,23.54162357864851,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.952768784972022,23.803209249027987,23.70246975267912,23.78896798739396,23.789485575369554,,False,3.433832380119633,50.0,6.867664760239266,46.56616761988037,False,False,
18328500,3.25,3.377416300835687,0.0,23.660465735187813,23.49920612954452,23.472517439800754,23.538443205016904,23.529407096661544,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.952768784972022,23.803209249027987,23.70246975267912,23.78896798739396,23.789485575369554,,False,3.377416300835687,50.0,6.754832601671374,46.622583699164316,False,False,
18329400,3.5,3.317903268272251,0.0,23.65326363891222,23.48607634681099,23.465097266278633,23.52396565933418,23.51571923059805,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.952768784972022,23.803209249027987,23.70246975267912,23.78896798739396,23.789485575369554,,False,3.317903268272251,50.0,6.635806536544502,46.682096731727746,False,False,
18330300,3.75,4.207175841290229,0.0,23.649543236398074,23.47695205732532,23.462332082300748,23.512524464053854,23.505489374579952,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.952768784972022,23.803209249027987,23.70246975267912,23.78896798739396,23.789485575369554,,False,4.207175841290229,50.0,8.414351682580458,45.79282415870977,False,False,
18331200,4.0,3.245246638619177,0.0,23.640256064214952,23.460686202641455,23.481472105793785,23.496967317386236,23.45776216307837,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.929782957050463,23.75900967397007,23.664778888974183,23.746619823314006,23.76374987545671,,False,3.245246638619177,50.0,6.490493277238355,46.75475336138082,False,False,
18332100,4.25,4.15938226695722,0.0,23.635456301986324,23.45325085710175,23.480089143777548,23.444554690875407,23.4787262176352,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.929782957050463,23.75900967397007,23.664778888974183,23.746619823314006,23.76374987545671,,False,4.15938226695722,50.0,8.31876453391444,45.84061773304278,False,False,
18333000,4.5,3.216694149867867,0.0,23.625818595074406,23.40368458685458,23.46812017821435,23.46994445379096,23.46986241321298,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.929782957050463,23.75900967397007,23.664778888974183,23.746619823314006,23.76374987545671,,False,3.216694149867867,50.0,6.433388299735735,46.78330585013213,False,False,
18333900,4.75,4.133042823749921,0.0,23.622403172555607,23.435126352757322,23.415767468946854,23.466685560703297,23.46547327107851,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.929782957050463,23.75900967397007,23.664778888974183,23.746619823314006,23.76374987545671,,False,4.133042823749921,50.0,8.266085647499843,45.86695717625008,False,False,
18334800,5.0,3.2187690138860945,0.0,23.616257731343296,23.42171905565459,23.434189359692652,23.459125345176915,23.457287958087193,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.958211652478326,23.87855850816277,23.7484433560997,23.78288514381279,23.793324513848233,,False,3.2187690138860945,50.0,6.437538027772188,46.781230986113904,False,False,
