timestamp,sim_hours,P_A_kW,comfort_violation_A_degCh,T_core_A,T_east_A,T_north_A,T_south_A,T_west_A,scheduled_vars_A,under_attack_A,bcp_A,bahu_A,Tsa_A,Vcore_A,P_B_kW,SOC_B,TES_mode_B,comfort_violation_B_degCh,T_core_B,T_east_B,T_north_B,T_south_B,T_west_B,scheduled_vars_B,under_attack_B,P_total_kW,feeder_capacity_kW,feeder_utilization_pct,feeder_margin_kW,feeder_violated,attack_active,attack_name
18316800,0.0,2.136918196157424,0.0,23.880201098757823,23.721235094093515,23.705365082213007,23.705524601266234,23.6795308641353,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.011933559018416,23.889953011334114,23.812239106550862,23.895036958249705,23.90170813531313,,False,2.136918196157424,40.0,5.34229549039356,37.863081803842576,False,False,
18317700,0.25,2.356275612009409,0.0,23.87958677715301,23.77043819914951,23.78350590931126,23.72132012348021,23.77969695130895,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.011933559018416,23.889953011334114,23.812239106550862,23.895036958249705,23.90170813531313,,False,2.356275612009409,40.0,5.890689030023523,37.64372438799059,False,False,
18318600,0.5,3.1756757315241964,0.0,23.80431347127194,23.640821909228805,23.72303158785826,23.718055262012513,23.7155263161668,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.011933559018416,23.889953011334114,23.812239106550862,23.895036958249705,23.90170813531313,,False,3.1756757315241964,40.0,7.939189328810491,36.824324268475806,False,False,
18319500,0.75,3.539541032445631,0.0,23.743656720519198,23.619310843185076,23.607775439026,23.668043814070245,23.65602390180794,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.011933559018416,23.889953011334114,23.812239106550862,23.895036958249705,23.90170813531313,,False,3.539541032445631,40.0,8.848852581114079,36.460458967554366,False,False,
18320400,1.0,3.5476751693316944,0.0,23.725285829053973,23.575676599690212,23.607512492214255,23.648187358341204,23.634804585522545,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.00345833902753,23.875542611530307,23.77594563650814,23.867687995778056,23.866630206292996,,False,3.5476751693316944,40.0,8.869187923329235,36.4523248306683,False,False,
18321300,1.25,3.5627956828707594,0.0,23.716401418080295,23.57615656277136,23.628684555385007,23.58723925202156,23.621792889307812,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.00345833902753,23.875542611530307,23.77594563650814,23.867687995778056,23.866630206292996,,False,3.5627956828707594,40.0,8.906989207176899,36.43720431712924,False,False,
18322200,1.5,3.553892400296056,0.0,23.709045288380025,23.57545346363179,23.617177947200048,23.61344380468995,23.56165440947575,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.00345833902753,23.875542611530307,23.77594563650814,23.867687995778056,23.866630206292996,,False,3.553892400296056,40.0,8.884731000740139,36.44610759970394,False,False,
18323100,1.75,3.5446250854768726,0.0,23.701624404481493,23.565101296371267,23.541268538479414,23.608155266477524,23.593910294859143,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.00345833902753,23.875542611530307,23.77594563650814,23.867687995778056,23.866630206292996,,False,3.5446250854768726,40.0,8.86156271369218,36.45537491452313,False,False,
18324000,2.0,3.53117862492296,0.0,23.69370138897375,23.5532597572751,23.52040650632739,23.596721168351223,23.584819609206363,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.971909873620007,23.834073123580936,23.722352568626604,23.826113443572524,23.833230427868273,,False,3.53117862492296,40.0,8.827946562307401,36.46882137507704,False,False,
18324900,2.25,3.5162246394454613,0.0,23.686577258868965,23.542003180505333,23.506960580180078,23.585157694577845,23.57390176057578,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.971909873620007,23.834073123580936,23.722352568626604,23.826113443572524,23.833230427868273,,False,3.5162246394454613,40.0,8.790561598613653,36.48377536055454,False,False,
18325800,2.5,3.498312493578529,0.0,23.67984186303704,23.531356825950184,23.496138853871173,23.573750495797015,23.563056191443025,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.971909873620007,23.834073123580936,23.722352568626604,23.826113443572524,23.833230427868273,,False,3.498312493578529,40.0,8.745781233946323,36.50168750642147,False,False,
18326700,2.75,3.4737599099557066,0.0,23.67340272533636,23.52115711822148,23.48743368848102,23.562544847439824,23.55237355333111,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.971909873620007,23.834073123580936,23.722352568626604,23.826113443572524,23.833230427868273,,False,3.4737599099557066,40.0,8.684399774889267,36.5262400900443,False,False,
18327600,3.0,3.433832380119633,0.0,23.66711768478882,23.51088782019741,23.480038757728607,23.551285061663123,23.54162357864851,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.952768784972022,23.803209249027987,23.70246975267912,23.78896798739396,23.789485575369554,,False,3.433832380119633,40.0,8.584580950299083,36.56616761988037,False,False,
18328500,3.25,3.377416300835687,0.0,23.660465735187813,23.49920612954452,23.472517439800754,23.538443205016904,23.529407096661544,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.952768784972022,23.803209249027987,23.70246975267912,23.78896798739396,23.789485575369554,,False,3.377416300835687,40.0,8.443540752089216,36.622583699164316,False,False,
18329400,3.5,3.317903268272251,0.0,23.65326363891222,23.48607634681099,23.465097266278633,23.52396565933418,23.51571923059805,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.952768784972022,23.803209249027987,23.70246975267912,23.78896798739396,23.789485575369554,,False,3.317903268272251,40.0,8.294758170680627,36.682096731727746,False,False,
18330300,3.75,4.207175841290229,0.0,23.649543236398074,23.47695205732532,23.462332082300748,23.512524464053854,23.505489374579952,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.952768784972022,23.803209249027987,23.70246975267912,23.78896798739396,23.789485575369554,,False,4.207175841290229,40.0,10.517939603225573,35.79282415870977,False,False,
18331200,4.0,3.245246638619177,0.0,23.640256064214952,23.460686202641455,23.481472105793785,23.496967317386236,23.45776216307837,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.929782957050463,23.75900967397007,23.664778888974183,23.746619823314006,23.76374987545671,,False,3.245246638619177,40.0,8.113116596547943,36.75475336138082,False,False,
18332100,4.25,4.15938226695722,0.0,23.635456301986324,23.45325085710175,23.480089143777548,23.444554690875407,23.4787262176352,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.929782957050463,23.75900967397007,23.664778888974183,23.746619823314006,23.76374987545671,,False,4.15938226695722,40.0,10.39845566739305,35.84061773304278,False,False,
18333000,4.5,3.216694149867867,0.0,23.625818595074406,23.40368458685458,23.46812017821435,23.46994445379096,23.46986241321298,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.929782957050463,23.75900967397007,23.664778888974183,23.746619823314006,23.76374987545671,,False,3.216694149867867,40.0,8.041735374669667,36.78330585013213,False,False,
18333900,4.75,4.133042823749921,0.0,23.622403172555607,23.435126352757322,23.415767468946854,23.466685560703297,23.46547327107851,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.929782957050463,23.75900967397007,23.664778888974183,23.746619823314006,23.76374987545671,,False,4.133042823749921,40.0,10.332607059374803,35.86695717625008,False,False,
18334800,5.0,3.2187690138860945,0.0,23.616257731343296,23.42171905565459,23.434189359692652,23.459125345176915,23.457287958087193,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.958211652478326,23.87855850816277,23.7484433560997,23.78288514381279,23.793324513848233,,False,3.2187690138860945,40.0,8.046922534715236,36.781230986113904,False,False,
18335700,5.25,4.134645001891693,0.0,23.617187090258028,23.433794938468907,23.458217427070906,23.445251695680156,23.458283813117248,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.958211652478326,23.87855850816277,23.7484433560997,23.78288514381279,23.793324513848233,,False,4.134645001891693,40.0,10.336612504729233,35.86535499810831,False,False,
18336600,5.5,3.2504557999406822,0.0,23.617651819825767,23.457576351258297,23.46707014756788,23.460066679012357,23.445478377812606,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.958211652478326,23.87855850816277,23.7484433560997,23.78288514381279,23.793324513848233,,False,3.2504557999406822,40.0,8.126139499851707,36.74954420005932,False,False,
18337500,5.75,3.2565346096659864,0.0,23.623766451008294,23.512289033487832,23.4710763012269,23.475531052677297,23.471747191801853,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,23.958211652478326,23.87855850816277,23.7484433560997,23.78288514381279,23.793324513848233,,False,3.2565346096659864,40.0,8.141336524164966,36.743465390334016,False,False,
18338400,6.0,14.552029205929095,0.0,22.52712402834925,21.565466805721485,21.81013953806422,21.797770170792205,21.48409477796679,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.054544075971307,24.29839117508658,23.88582832874522,23.89551239910594,23.974067884557257,,False,14.552029205929095,40.0,36.38007301482274,25.447970794070905,False,False,
18339300,6.25,14.365379264401737,0.0,22.407663207280564,21.497784102690332,21.70573580609755,21.69028851482676,21.356936627416758,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.054544075971307,24.29839117508658,23.88582832874522,23.89551239910594,23.974067884557257,,False,14.365379264401737,40.0,35.91344816100434,25.63462073559826,False,False,
18340200,6.5,14.13575729272087,0.0,22.37551592388428,21.506155252954557,21.66984309756856,21.653224042816078,21.344378295260526,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.054544075971307,24.29839117508658,23.88582832874522,23.89551239910594,23.974067884557257,,False,14.13575729272087,40.0,35.33939323180218,25.864242707279132,False,False,
18341100,6.75,14.495683360954628,0.0,22.357006318064464,21.519739431493008,21.647321769466657,21.63172393440101,21.333706166409286,,False,1,1,13.0,0.5,0.0,0.5,0,0.0,24.054544075971307,24.29839117508658,23.88582832874522,23.89551239910594,23.974067884557257,,False,14.495683360954628,40.0,36.239208402386566,25.50431663904537,False,False,
18342000,7.0,14.912599400785808,0.0,22.31643753348976,21.513579415546758,21.618384098835293,21.60367813701083,21.259980361604846,,False,1,1,13.0,0.5,3.5204059936788323,0.47089800128131354,1,0.0,22.850171006585867,23.21377876340722,22.94923397233765,22.950847335390392,22.839435461120274,,False,18.43300539446464,40.0,46.0825134861616,21.56699460553536,False,False,
18342900,7.25,15.157127745309904,0.0,22.29009795820673,21.514796846356376,21.60000411524146,21.58557181556796,21.239915027398922,,False,1,1,13.0,0.5,3.5204059936788323,0.47089800128131354,1,0.0,22.850171006585867,23.21377876340722,22.94923397233765,22.950847335390392,22.839435461120274,,False,18.677533738988735,40.0,46.69383434747184,21.322466261011265,False,False,
18343800,7.5,15.335886210291255,0.0,22.268238334377884,21.519532188421408,21.58734187998391,21.577204036852947,21.222935696319894,,False,1,1,13.0,0.5,3.5204059936788323,0.47089800128131354,1,0.0,22.850171006585867,23.21377876340722,22.94923397233765,22.950847335390392,22.839435461120274,,False,18.85629220397009,40.0,47.14073050992522,21.14370779602991,False,False,
18344700,7.75,15.400922030117833,0.0,22.250497451876868,21.53587221819305,21.576665760671176,21.571704459811542,21.210541542068313,,False,1,1,13.0,0.5,3.5204059936788323,0.47089800128131354,1,0.0,22.850171006585867,23.21377876340722,22.94923397233765,22.950847335390392,22.839435461120274,,False,18.921328023796665,40.0,47.30332005949166,21.078671976203335,False,False,
18345600,8.0,14.963421712937189,0.0,22.34596738975506,21.64038087281085,21.663565432060864,21.66439865277755,21.321338463052143,,False,1,1,13.0,0.5,4.268721515729564,0.4427387868253936,1,0.0,23.509986102584605,24.001692205256063,23.642474579296277,23.696204761772094,23.500352652019956,,False,19.232143228666754,40.0,48.080358071666886,20.767856771333246,False,False,
18346500,8.25,15.236953138717357,0.0,22.49469409112686,21.787505729820623,21.793268768879216,21.802259788003028,21.459454028518678,,False,1,1,13.0,0.5,4.268721515729564,0.4427387868253936,1,0.0,23.509986102584605,24.001692205256063,23.642474579296277,23.696204761772094,23.500352652019956,,False,19.50567465444692,40.0,48.7641866361173,20.49432534555308,False,False,
18347400,8.5,15.743882496027362,0.0,22.635106065520745,21.94588686151161,21.923817883519177,21.94568369152819,21.542899485990517,,False,1,1,13.0,0.5,4.268721515729564,0.4427387868253936,1,0.0,23.509986102584605,24.001692205256063,23.642474579296277,23.696204761772094,23.500352652019956,,False,20.012604011756927,40.0,50.03151002939232,19.987395988243073,False,False,
18348300,8.75,16.271625132999247,0.0,22.80697203649595,22.152673990414087,22.077386022599853,22.121249227032934,21.689902120402905,,False,1,1,13.0,0.5,4.268721515729564,0.4427387868253936,1,0.0,23.509986102584605,24.001692205256063,23.642474579296277,23.696204761772094,23.500352652019956,,False,20.54034664872881,40.0,51.35086662182202,19.45965335127119,False,False,
18349200,9.0,16.80759415921004,0.0,22.894197638515948,22.30450676493956,22.157182157776788,22.233204027915974,21.765425400448066,,False,1,1,13.0,0.5,2.6004252646091532,0.411165457589947,1,0.0,23.77130551477285,24.228877175550224,23.96528035583816,24.200408523671058,23.830831245841694,,False,19.408019423819194,40.0,48.52004855954799,20.591980576180806,False,False,
18350100,9.25,17.213545247068204,0.0,22.94399006225882,22.425122507411174,22.205538044714956,22.323059146492085,21.810272435581112,,False,1,1,13.0,0.5,2.6004252646091532,0.411165457589947,1,0.0,23.77130551477285,24.228877175550224,23.96528035583816,24.200408523671058,23.830831245841694,,False,19.813970511677358,40.0,49.53492627919339,20.186029488322642,False,False,
18351000,9.5,16.999550377171214,0.0,23.00071183471823,22.529620040963493,22.256705655373935,22.41985069364665,21.88913331238774,,False,1,1,13.0,0.5,2.6004252646091532,0.411165457589947,1,0.0,23.77130551477285,24.228877175550224,23.96528035583816,24.200408523671058,23.830831245841694,,False,19.599975641780368,40.0,48.99993910445092,20.400024358219632,False,False,
18351900,9.75,17.48701114240682,0.0,23.059569377580544,22.610737168999094,22.30917762368017,22.518832386688473,21.95519242120372,,False,1,1,13.0,0.5,2.6004252646091532,0.411165457589947,1,0.0,23.77130551477285,24.228877175550224,23.96528035583816,24.200408523671058,23.830831245841694,,False,20.087436407015975,40.0,50.218591017539936,19.912563592984025,False,False,
