timestamp,sim_hours,P_A_kW,comfort_violation_A_degCh,T_core_A,T_east_A,T_north_A,T_south_A,T_west_A,scheduled_vars_A,under_attack_A,bcp_A,bahu_A,Tsa_A,Vcore_A,P_B_kW,SOC_B,TES_mode_B,comfort_violation_B_degCh,T_core_B,T_east_B,T_north_B,T_south_B,T_west_B,scheduled_vars_B,under_attack_B,P_total_kW,feeder_capacity_kW,feeder_utilization_pct,feeder_margin_kW,feeder_violated,attack_active,attack_name
18316800,0.0,5.452302360683155e-11,0.0,23.90072788724399,23.739433849327384,23.719410565016233,23.71938361486383,23.694227194322252,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.5,0,0.0,24.011933559018416,23.889953011334114,23.812239106550862,23.895036958249705,23.90170813531313,,False,5.452302360683155e-11,30.0,1.8174341202277183e-10,29.999999999945477,False,False,
18317700,0.25,4.971037386299187e-11,0.0,23.96109109014509,23.854554303222244,23.84854152479477,23.781085427243625,23.849164627426205,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.5,0,0.0,24.011933559018416,23.889953011334114,23.812239106550862,23.895036958249705,23.90170813531313,,False,4.971037386299187e-11,30.0,1.657012462099729e-10,29.99999999995029,False,False,
18318600,0.5,4.9936858196984526e-11,0.0,23.996432911793192,23.826552776598078,23.87544628975172,23.874958330133836,23.892570427142743,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.5,0,0.0,24.011933559018416,23.889953011334114,23.812239106550862,23.895036958249705,23.90170813531313,,False,4.9936858196984526e-11,30.0,1.664561939899484e-10,29.999999999950063,False,False,
18319500,0.75,5.4408172896575005e-11,0.0,24.01403128215037,23.894706943718916,23.81389063193143,23.89945585589561,23.907563662643213,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.5,0,0.0,24.011933559018416,23.889953011334114,23.812239106550862,23.895036958249705,23.90170813531313,,False,5.4408172896575005e-11,30.0,1.8136057632191667e-10,29.99999999994559,False,False,
18320400,1.0,5.275904386134961e-11,0.0,24.018906289559084,23.864912362311372,23.829767403041274,23.90592543073018,23.91430070622664,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.5,0,0.0,24.00345833902753,23.875542611530307,23.77594563650814,23.867687995778056,23.866630206292996,,False,5.275904386134961e-11,30.0,1.7586347953783206e-10,29.999999999947242,False,False,
18321300,1.25,5.473327035068432e-11,0.0,24.01802013539566,23.87363090743827,23.887440095179045,23.825858667736895,23.90608667734608,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.5,0,0.0,24.00345833902753,23.875542611530307,23.77594563650814,23.867687995778056,23.866630206292996,,False,5.473327035068432e-11,30.0,1.8244423450228107e-10,29.999999999945267,False,False,
18322200,1.5,4.9210903127553074e-11,0.0,24.01393542262639,23.89388816768411,23.871698840729607,23.868667326033687,23.823258668653125,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.5,0,0.0,24.00345833902753,23.875542611530307,23.77594563650814,23.867687995778056,23.866630206292996,,False,4.9210903127553074e-11,30.0,1.6403634375851025e-10,29.999999999950788,False,False,
18323100,1.75,5.493984843653669e-11,0.0,24.007326813716247,23.883898894061076,23.778051094765203,23.87435552948324,23.87460709410982,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.5,0,0.0,24.00345833902753,23.875542611530307,23.77594563650814,23.867687995778056,23.866630206292996,,False,5.493984843653669e-11,30.0,1.8313282812178898e-10,29.99999999994506,False,False,
18324000,2.0,5.4303882155369626e-11,0.0,23.995688954674165,23.86795988497397,23.753696968916245,23.861026323506564,23.866444650894664,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.5,0,0.0,23.971909873620007,23.834073123580936,23.722352568626604,23.826113443572524,23.833230427868273,,False,5.4303882155369626e-11,30.0,1.8101294051789873e-10,29.999999999945697,False,False,
18324900,2.25,5.322562080167879e-11,0.0,23.98694903603473,23.8570199961203,23.740749479443025,23.849772290504916,23.85624987740158,"bcp,bahu",False,0,0,13.0,0.5,0.0,0.5,0,0.0,23.971909873620007,23.834073123580936,23.722352568626604,23.826113443572524,23.833230427868273,,False,5.322562080167879e-11,30.0,1.7741873600559597e-10,29.999999999946773,False,False,
