timestamp,sim_hours,P_A_kW,comfort_violation_A_degCh,T_core_A,T_east_A,T_north_A,T_south_A,T_west_A,scheduled_vars_A,under_attack_A,bcp_A,bahu_A,Tsa_A,Vcore_A,P_B_kW,P_B_kW_original,SOC_B,TES_mode_B,comfort_violation_B_degCh,T_core_B,T_east_B,T_north_B,T_south_B,T_west_B,scheduled_vars_B,under_attack_B,P_total_kW,feeder_capacity_kW,feeder_utilization_pct,feeder_margin_kW,feeder_violated,attack_active,attack_name
18383400,18.5,13.722,0,23.63888889,23.2962963,23.01851852,23.14814815,24.42592593,"bcp,bahu",FALSE,1,1,13,0.5,6.057748796,3.028874398,0.36207191,1,0,23.42336802,23.73795646,23.73588246,23.45039059,23.81980845,uMod,FALSE,1.98E+01,50,59.93420752,12.01973774,FALSE,FALSE,
18384300,18.75,24.78766667,0,23.56481481,21.98148148,22.31481481,23.11111111,23.85185185,"bcp,bahu",FALSE,1,1,13,0.5,6.057748796,3.028874398,0.36207191,1,0,23.42336802,23.73795646,23.73588246,23.45039059,23.81980845,uMod,FALSE,3.08E+01,50,60.39193725,11.88241883,FALSE,FALSE,
18385200,19,1.02E+01,0,23.58333333,23.77777778,23.16666667,23.44444444,24,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,1.531033586,24.988212,25.22402841,25.11762838,25.31817114,25.87120566,uMod,FALSE,1.02E+01,50,1.63E-10,30,FALSE,FALSE,
18386100,19.25,2.32E+01,0,23.52777778,22.59259259,22.33333333,22.53703704,23.98148148,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,1.531033586,24.988212,25.22402841,25.11762838,25.31817114,25.87120566,uMod,FALSE,2.32E+01,50,1.81E-10,30,FALSE,FALSE,
18387000,19.5,1.44E+01,0,23.58333333,23.61111111,22.92592593,23.14814815,24.12962963,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,1.531033586,24.988212,25.22402841,25.11762838,25.31817114,25.87120566,uMod,FALSE,1.44E+01,50,1.66E-10,30,FALSE,FALSE,
18387900,19.75,1.10E+01,0,23.4537037,22.72222222,22.7037037,22.92592593,24.01851852,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,1.531033586,24.988212,25.22402841,25.11762838,25.31817114,25.87120566,uMod,FALSE,1.10E+01,50,1.57E-10,30,FALSE,FALSE,
18388800,20,2.61E-01,0,24.44444444,24.35185185,24.27777778,24.48148148,25.2962963,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,1.41793683,24.99835722,25.21440223,25.09129943,25.30499882,25.80723635,uMod,FALSE,2.61E-01,50,1.56E-10,30,FALSE,FALSE,
18389700,20.25,4.90E-02,0,24.77777778,24.66666667,24.64814815,24.77777778,25.61111111,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,1.41793683,24.99835722,25.21440223,25.09129943,25.30499882,25.80723635,uMod,FALSE,4.90E-02,50,1.55E-10,30,FALSE,FALSE,
18390600,20.5,4.90E-02,0,24.85185185,24.72222222,24.72222222,24.87037037,25.66666667,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,1.41793683,24.99835722,25.21440223,25.09129943,25.30499882,25.80723635,uMod,FALSE,4.90E-02,50,1.55E-10,30,FALSE,FALSE,
18391500,20.75,4.90E-02,0,24.88888889,24.77777778,24.72222222,24.88888889,25.66666667,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,1.41793683,24.99835722,25.21440223,25.09129943,25.30499882,25.80723635,uMod,FALSE,4.90E-02,50,1.54E-10,30,FALSE,FALSE,
18392400,21,4.90E-02,0,24.88888889,24.77777778,24.77777778,24.88888889,25.66666667,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,1.046836782,24.96675871,25.14732809,24.96672632,25.21315741,25.68635129,uMod,FALSE,4.90E-02,50,1.53E-10,30,FALSE,FALSE,
18393300,21.25,4.90E-02,0,24.88888889,24.77777778,24.74074074,24.87037037,25.64814815,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,1.046836782,24.96675871,25.14732809,24.96672632,25.21315741,25.68635129,uMod,FALSE,4.90E-02,50,1.56E-10,30,FALSE,FALSE,
18394200,21.5,4.90E-02,0,24.88888889,24.77777778,24.72222222,24.83333333,25.61111111,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,1.046836782,24.96675871,25.14732809,24.96672632,25.21315741,25.68635129,uMod,FALSE,4.90E-02,50,1.52E-10,30,FALSE,FALSE,
18395100,21.75,4.90E-02,0,24.88888889,24.77777778,24.72222222,24.83333333,25.59259259,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,1.046836782,24.96675871,25.14732809,24.96672632,25.21315741,25.68635129,uMod,FALSE,4.90E-02,50,1.49E-10,30,FALSE,FALSE,
18396000,22,4.90E-02,0,24.88888889,24.77777778,24.72222222,24.7962963,25.55555556,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,0.858347747,24.94186738,25.08770533,24.91278845,25.16622811,25.60441431,uMod,FALSE,4.90E-02,50,1.49E-10,30,FALSE,FALSE,
18396900,22.25,4.90E-02,0,24.87037037,24.77777778,24.7037037,24.77777778,25.55555556,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,0.858347747,24.94186738,25.08770533,24.91278845,25.16622811,25.60441431,uMod,FALSE,4.90E-02,50,1.46E-10,30,FALSE,FALSE,
18397800,22.5,4.90E-02,0,24.83333333,24.74074074,24.66666667,24.77777778,25.5,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,0.858347747,24.94186738,25.08770533,24.91278845,25.16622811,25.60441431,uMod,FALSE,4.90E-02,50,1.29E-12,30,FALSE,FALSE,
18398700,22.75,4.90E-02,0,24.83333333,24.72222222,24.66666667,24.77777778,25.5,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,0.858347747,24.94186738,25.08770533,24.91278845,25.16622811,25.60441431,uMod,FALSE,4.90E-02,50,6.20E-17,30,FALSE,FALSE,
18399600,23,4.90E-02,0,24.83333333,24.72222222,24.66666667,24.75925926,25.44444444,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,0.576187171,24.89633611,25.02175665,24.85663282,25.06430882,25.4901217,uMod,FALSE,4.90E-02,50,1.04E-12,30,FALSE,FALSE,
18400500,23.25,4.90E-02,0,24.83333333,24.72222222,24.62962963,24.72222222,25.44444444,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,0.576187171,24.89633611,25.02175665,24.85663282,25.06430882,25.4901217,uMod,FALSE,4.90E-02,50,1.47E-10,30,FALSE,FALSE,
18401400,23.5,4.90E-02,0,24.7962963,24.68518519,24.61111111,24.7037037,25.40740741,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,0.576187171,24.89633611,25.02175665,24.85663282,25.06430882,25.4901217,uMod,FALSE,4.90E-02,50,1.54E-10,30,FALSE,FALSE,
18402300,23.75,4.90E-02,0,24.77777778,24.66666667,24.61111111,24.66666667,25.38888889,"bcp,bahu",FALSE,0,0,13,0.5,0,0,0.361123964,0,0.576187171,24.89633611,25.02175665,24.85663282,25.06430882,25.4901217,uMod,FALSE,4.90E-02,50,1.54E-10,30,FALSE,FALSE,
