timestamp,sim_hours,P_A_kW,comfort_violation_A_degCh,T_core_A,T_east_A,T_north_A,T_south_A,T_west_A,scheduled_vars_A,under_attack_A,bcp_A,bahu_A,Tsa_A,Vcore_A,P_B_kW,SOC_B,TES_mode_B,comfort_violation_B_degCh,T_core_B,T_east_B,T_north_B,T_south_B,T_west_B,scheduled_vars_B,under_attack_B,P_total_kW,feeder_capacity_kW,feeder_utilization_pct,feeder_margin_kW,feeder_violated,attack_active,attack_name
18344700,7.75,15.72816981608805,0.0,22.550085835823097,21.88207997032589,21.89126635771072,21.887495804681635,21.536814296546083,"bcp,bahu",False,1,1,13.0,0.5,3.5204059936788323,0.47089800128131354,1,0.0,22.850171006585867,23.21377876340722,22.94923397233765,22.950847335390392,22.839435461120274,,False,19.248575809766884,40.0,48.12143952441721,20.751424190233116,False,False,
18345600,8.0,15.412284277343186,0.0,22.6339877002992,21.959453782643436,21.95564345692219,21.95764245540778,21.663136864342334,"bcp,bahu",False,1,1,13.0,0.5,4.268721515729564,0.4427387868253936,1,0.0,23.509986102584605,24.001692205256063,23.642474579296277,23.696204761772094,23.500352652019956,,False,19.68100579307275,40.0,49.20251448268188,20.31899420692725,False,False,
18346500,8.25,15.782921326733266,0.0,22.738693259680815,22.06781863394292,22.051810073412696,22.06192825538892,21.683509300242804,"bcp,bahu",False,1,1,13.0,0.5,4.268721515729564,0.4427387868253936,1,0.0,23.509986102584605,24.001692205256063,23.642474579296277,23.696204761772094,23.500352652019956,,False,20.05164284246283,40.0,50.12910710615708,19.94835715753717,False,False,
18347400,8.5,16.122416176325945,0.0,22.876487048080435,22.214604302111923,22.17199505061666,22.195011394034168,21.795195375269316,"bcp,bahu",False,1,1,13.0,0.5,4.268721515729564,0.4427387868253936,1,0.0,23.509986102584605,24.001692205256063,23.642474579296277,23.696204761772094,23.500352652019956,,False,20.39113769205551,40.0,50.97784423013877,19.60886230794449,False,False,
18348300,8.75,16.60885069675942,0.0,23.04029732213337,22.409989065441835,22.315449857543513,22.360423605252038,21.931593311210975,"bcp,bahu",False,1,1,13.0,0.5,4.268721515729564,0.4427387868253936,1,0.0,23.509986102584605,24.001692205256063,23.642474579296277,23.696204761772094,23.500352652019956,,False,20.87757221248898,40.0,52.193930531222456,19.12242778751102,False,False,
18349200,9.0,17.128235018942654,0.0,23.12027686855214,22.55320007440605,22.386859303762435,22.464196974416097,21.99829005778298,"bcp,bahu",False,1,1,13.0,0.5,2.6004252646091532,0.411165457589947,1,0.0,23.77130551477285,24.228877175550224,23.96528035583816,24.200408523671058,23.830831245841694,,False,19.728660283551807,40.0,49.32165070887952,20.271339716448193,False,False,
18350100,9.25,17.12889237764666,0.0,23.174714656876745,22.67704107391114,22.437229703960895,22.555914139008337,22.045199305865765,"bcp,bahu",False,1,1,13.0,0.5,2.6004252646091532,0.411165457589947,1,0.0,23.77130551477285,24.228877175550224,23.96528035583816,24.200408523671058,23.830831245841694,,False,19.729317642255815,40.0,49.32329410563953,20.270682357744185,False,False,
18351000,9.5,17.095537944311953,0.0,23.24740866905188,22.78576040728501,22.493152406133675,22.65675569164904,22.19435872139468,"bcp,bahu",False,1,1,13.0,0.5,2.6004252646091532,0.411165457589947,1,0.0,23.77130551477285,24.228877175550224,23.96528035583816,24.200408523671058,23.830831245841694,,False,19.695963208921107,40.0,49.23990802230277,20.304036791078893,False,False,
18351900,9.75,17.94803595994072,0.0,23.26211872978962,22.839658954736535,22.519828274219947,22.731295779574793,22.125136698982033,"bcp,bahu",False,1,1,13.0,0.5,2.6004252646091532,0.411165457589947,1,0.0,23.77130551477285,24.228877175550224,23.96528035583816,24.200408523671058,23.830831245841694,,False,20.548461224549875,40.0,51.371153061374685,19.451538775450125,False,False,
18352800,10.0,18.574416790551986,0.0,23.283449359467795,22.87177215547706,22.54289696351367,22.804535695972845,22.142944235313053,"bcp,bahu",False,1,1,13.0,0.5,4.481832763398508,0.37357178934833335,1,0.0,23.853161391105573,24.147827496550462,24.13657818463207,24.22932031121593,24.00972681269792,,False,23.056249553950494,40.0,57.64062388487623,16.943750446049506,False,False,
18353700,10.25,19.0408616740282,0.0,23.3060287840442,22.892252002425607,22.56848786013876,22.88337516392761,22.16529086998628,"bcp,bahu",False,1,1,13.0,0.5,4.481832763398508,0.37357178934833335,1,0.0,23.853161391105573,24.147827496550462,24.13657818463207,24.22932031121593,24.00972681269792,,False,23.522694437426708,40.0,58.80673609356677,16.477305562573292,False,False,
18354600,10.5,19.354527540155082,0.0,23.3227152229465,22.893136142918195,22.58812267299544,22.958740524794507,22.182169606767673,"bcp,bahu",False,1,1,13.0,0.5,4.481832763398508,0.37357178934833335,1,0.0,23.853161391105573,24.147827496550462,24.13657818463207,24.22932031121593,24.00972681269792,,False,23.83636030355359,40.0,59.59090075888398,16.16363969644641,False,False,
18355500,10.75,19.140717470995074,0.0,23.3488603086966,22.89369239797327,22.61600140630094,23.044392230255312,22.207815770515708,"bcp,bahu",False,1,1,13.0,0.5,4.481832763398508,0.37357178934833335,1,0.0,23.853161391105573,24.147827496550462,24.13657818463207,24.22932031121593,24.00972681269792,,False,23.622550234393582,40.0,59.05637558598396,16.377449765606418,False,False,
18356400,11.0,18.739574371984354,0.0,23.401976406960102,22.900762897899654,22.658877808061675,23.143364833336875,22.345264448550097,"bcp,bahu",False,1,1,13.0,0.5,2.726225156992107,0.3313976252134275,1,0.0,23.894107189421106,24.0555017518937,24.057154688857622,24.370661777821397,24.125135796481402,,False,21.46579952897646,40.0,53.66449882244115,18.53420047102354,False,False,
18357300,11.25,19.206123669056314,0.0,23.394008529922132,22.866854820154856,22.6681197357139,23.216162632470798,22.257335473796275,"bcp,bahu",False,1,1,13.0,0.5,2.726225156992107,0.3313976252134275,1,0.0,23.894107189421106,24.0555017518937,24.057154688857622,24.370661777821397,24.125135796481402,,False,21.932348826048422,40.0,54.83087206512105,18.067651173951578,False,False,
18358200,11.5,19.322209343227048,0.0,23.39925528516551,22.836463786098818,22.680788919942643,23.295056488077535,22.26468848121408,"bcp,bahu",False,1,1,13.0,0.5,2.726225156992107,0.3313976252134275,1,0.0,23.894107189421106,24.0555017518937,24.057154688857622,24.370661777821397,24.125135796481402,,False,22.048434500219155,40.0,55.12108625054789,17.951565499780845,False,False,
18359100,11.75,19.415220450470706,0.0,23.405744715333526,22.814190504635235,22.69356468081088,23.37634962050811,22.275386918578647,"bcp,bahu",False,1,1,13.0,0.5,2.726225156992107,0.3313976252134275,1,0.0,23.894107189421106,24.0555017518937,24.057154688857622,24.370661777821397,24.125135796481402,,False,22.141445607462813,40.0,55.35361401865704,17.858554392537187,False,False,
18360000,12.0,19.29879871034362,0.0,23.33882289769292,22.747758750208675,22.649257976351976,23.40633117541688,22.230495422858382,"bcp,bahu",False,1,1,13.0,0.5,4.3835432870720465,0.2875532461854678,1,0.0,23.84455506043048,23.925236215636005,24.03997309321329,24.38293997394834,24.056741163334152,,False,23.682341997415666,40.0,59.20585499353916,16.317658002584334,False,False,
18360900,12.25,18.89097759863012,0.0,23.34696176072663,22.739224096037674,22.663530477413588,23.46837598676342,22.25249974378056,"bcp,bahu",False,1,1,13.0,0.5,4.3835432870720465,0.2875532461854678,1,0.0,23.84455506043048,23.925236215636005,24.03997309321329,24.38293997394834,24.056741163334152,,False,23.274520885702167,40.0,58.18630221425541,16.725479114297833,False,False,
18361800,12.5,18.363468360547785,0.0,23.390274145776345,22.750366587885992,22.694147079022002,23.529430160679226,22.400499744895853,"bcp,bahu",False,1,1,13.0,0.5,4.3835432870720465,0.2875532461854678,1,0.0,23.84455506043048,23.925236215636005,24.03997309321329,24.38293997394834,24.056741163334152,,False,22.747011647619832,40.0,56.86752911904958,17.252988352380168,False,False,
18362700,12.75,18.599844408382253,0.0,23.379037413396873,22.735093531141956,22.697844978584044,23.554777517040407,22.336345900903552,"bcp,bahu",False,1,1,13.0,0.5,4.3835432870720465,0.2875532461854678,1,0.0,23.84455506043048,23.925236215636005,24.03997309321329,24.38293997394834,24.056741163334152,,False,22.9833876954543,40.0,57.45846923863576,17.0166123045457,False,False,
18363600,13.0,18.828350801186495,0.0,23.52548736817306,22.831823909710693,22.821796422679654,23.675878531081878,22.47854109129196,"bcp,bahu",False,1,1,13.0,0.5,4.32972705540966,0.23844381307453164,1,0.0,24.03669710578191,23.998228257847416,24.111705427084303,24.353018649424712,24.22636707814314,,False,23.158077856596154,40.0,57.89519464149039,16.841922143403846,False,False,
18364500,13.25,19.033982517172948,0.0,23.550993731701396,22.84234192540805,22.850754495049216,23.701171901088856,22.528929952187866,"bcp,bahu",False,1,1,13.0,0.5,4.32972705540966,0.23844381307453164,1,0.0,24.03669710578191,23.998228257847416,24.111705427084303,24.353018649424712,24.22636707814314,,False,23.363709572582607,40.0,58.40927393145652,16.636290427417393,False,False,
18365400,13.5,19.27438793563184,0.0,23.569763104623917,22.84416377000872,22.87093791242802,23.72477462082219,22.57975788961994,"bcp,bahu",False,1,1,13.0,0.5,4.32972705540966,0.23844381307453164,1,0.0,24.03669710578191,23.998228257847416,24.111705427084303,24.353018649424712,24.22636707814314,,False,23.6041149910415,40.0,59.010287477603754,16.3958850089585,False,False,
18366300,13.75,18.709212306983602,0.0,23.600631787716793,22.86100249211478,22.901084727731586,23.760169945821985,22.65271295715729,"bcp,bahu",False,1,1,13.0,0.5,4.32972705540966,0.23844381307453164,1,0.0,24.03669710578191,23.998228257847416,24.111705427084303,24.353018649424712,24.22636707814314,,False,23.03893936239326,40.0,57.59734840598315,16.96106063760674,False,False,
18367200,14.0,18.086082057640972,0.0,23.660640411552436,22.885301413128275,22.937827798259434,23.799890489128643,22.846282999076834,"bcp,bahu",False,1,1,13.0,0.5,3.121864960688052,0.18662206898721725,1,0.0,24.07126896825514,23.989399931538117,24.054630392823356,24.18805316943974,24.324599096274937,,False,21.207947018329023,40.0,53.01986754582255,18.792052981670977,False,False,
18368100,14.25,17.935545494845716,0.0,23.66263537402324,22.87742110261678,22.94519540049896,23.809532666153984,22.816774413093697,"bcp,bahu",False,1,1,13.0,0.5,3.121864960688052,0.18662206898721725,1,0.0,24.07126896825514,23.989399931538117,24.054630392823356,24.18805316943974,24.324599096274937,,False,21.05741045553377,40.0,52.64352613883443,18.94258954446623,False,False,
18369000,14.5,17.53973597820305,0.0,23.67715919450228,22.87144606808556,22.952214917325477,23.81240119076824,22.892008510715414,"bcp,bahu",False,1,1,13.0,0.5,3.121864960688052,0.18662206898721725,1,0.0,24.07126896825514,23.989399931538117,24.054630392823356,24.18805316943974,24.324599096274937,,False,20.661600938891105,40.0,51.65400234722777,19.338399061108895,False,False,
18369900,14.75,17.369811350401037,0.0,23.69518160101518,22.867841449477908,22.96079988297805,23.811467994684563,22.979842325433424,"bcp,bahu",False,1,1,13.0,0.5,3.121864960688052,0.18662206898721725,1,0.0,24.07126896825514,23.989399931538117,24.054630392823356,24.18805316943974,24.324599096274937,,False,20.491676311089087,40.0,51.22919077772272,19.508323688910913,False,False,
18370800,15.0,17.531177148905943,0.0,23.715536069482198,22.86703896054422,22.97181930240572,23.807903618353407,23.080632108082057,"bcp,bahu",False,1,1,13.0,0.5,11.81977050527078,0.18499909086078462,2,0.0,24.00247825012974,24.14031732138932,24.169783955312766,24.508326316732393,24.73723718815154,,False,29.35094765417672,40.0,73.37736913544181,10.649052345823279,False,False,
18371700,15.25,17.397601107799822,0.0,23.749449014291486,22.879058520639376,22.993719418701176,23.808320424638055,23.201427343636226,"bcp,bahu",False,1,1,13.0,0.5,11.81977050527078,0.18499909086078462,2,0.0,24.00247825012974,24.14031732138932,24.169783955312766,24.508326316732393,24.73723718815154,,False,29.217371613070604,40.0,73.04342903267651,10.782628386929396,False,False,
18372600,15.5,17.201728283887658,0.0,23.810176321866663,22.906006070876003,23.028488220607528,23.802281285870606,23.46468496589671,"bcp,bahu",False,1,1,13.0,0.5,11.81977050527078,0.18499909086078462,2,0.0,24.00247825012974,24.14031732138932,24.169783955312766,24.508326316732393,24.73723718815154,,False,29.021498789158436,40.0,72.55374697289609,10.978501210841564,False,False,
18373500,15.75,17.630932551249366,0.0,23.818375855598447,22.9012701007166,23.036560869138384,23.77375375762813,23.457931552347645,"bcp,bahu",False,1,1,13.0,0.5,11.81977050527078,0.18499909086078462,2,0.0,24.00247825012974,24.14031732138932,24.169783955312766,24.508326316732393,24.73723718815154,,False,29.450703056520148,40.0,73.62675764130037,10.549296943479852,False,False,
18374400,16.0,17.48717588569224,0.0,23.831071842302435,22.897645141373232,23.042982060003737,23.74404188511255,23.560344717371322,"bcp,bahu",False,1,1,13.0,0.5,12.369924393963581,0.18499907931934856,2,0.0,23.972257348316873,24.00408338492491,24.057335783121232,24.079047992120252,24.715643905488378,,False,29.857100279655818,40.0,74.64275069913955,10.142899720344182,False,False,
18375300,16.25,17.372867969182746,0.0,23.840238143866202,22.889002193598913,23.044164367257622,23.713440812117597,23.646401175785968,"bcp,bahu",False,1,1,13.0,0.5,12.369924393963581,0.18499907931934856,2,0.0,23.972257348316873,24.00408338492491,24.057335783121232,24.079047992120252,24.715643905488378,,False,29.74279236314633,40.0,74.35698090786582,10.257207636853671,False,False,
18376200,16.5,17.25208422729001,0.0,23.84623256151292,22.878285861227766,23.04271567336832,23.68510880792803,23.73233297545653,"bcp,bahu",False,1,1,13.0,0.5,12.369924393963581,0.18499907931934856,2,0.0,23.972257348316873,24.00408338492491,24.057335783121232,24.079047992120252,24.715643905488378,,False,29.622008621253592,40.0,74.05502155313398,10.377991378746408,False,False,
18377100,16.75,16.64916651161003,0.0,23.861862412804783,22.87698689565582,23.049514607067124,23.66677264749194,23.82778916214687,"bcp,bahu",False,1,1,13.0,0.5,12.369924393963581,0.18499907931934856,2,0.0,23.972257348316873,24.00408338492491,24.057335783121232,24.079047992120252,24.715643905488378,,False,29.019090905573613,40.0,72.54772726393404,10.980909094426387,False,False,
18378000,17.0,16.043603910762563,0.0,23.827841892144022,22.84190780569338,23.04439254958379,23.608531679411954,24.033918512190894,"bcp,bahu",False,1,1,13.0,0.5,10.423774211373965,0.18499906776393518,2,0.0,23.818834342993227,23.842305216281204,23.883191657229872,23.764998282403837,24.34393275129679,,False,26.46737812213653,40.0,66.16844530534132,13.53262187786347,False,False,
18378900,17.25,16.236877866055863,0.0,23.732712332379947,22.745089208251898,22.960651151929426,23.511596731991688,23.872385126754295,"bcp,bahu",False,1,1,13.0,0.5,10.423774211373965,0.18499906776393518,2,0.0,23.818834342993227,23.842305216281204,23.883191657229872,23.764998282403837,24.34393275129679,,False,26.66065207742983,40.0,66.65163019357458,13.33934792257017,False,False,
18379800,17.5,16.1797301780493,0.0,23.632410683684952,22.65180689268425,22.88282129928649,23.40595187783481,23.81140609422289,"bcp,bahu",False,1,1,13.0,0.5,10.423774211373965,0.18499906776393518,2,0.0,23.818834342993227,23.842305216281204,23.883191657229872,23.764998282403837,24.34393275129679,,False,26.603504389423264,40.0,66.50876097355815,13.396495610576736,False,False,
18380700,17.75,16.083511958826954,0.0,23.528688991014235,22.552256470817497,22.796819740754245,23.29478817615552,23.721850620151315,"bcp,bahu",False,1,1,13.0,0.5,10.423774211373965,0.18499906776393518,2,0.0,23.818834342993227,23.842305216281204,23.883191657229872,23.764998282403837,24.34393275129679,,False,26.50728617020092,40.0,66.26821542550229,13.49271382979908,False,False,
18381600,18.0,15.991366652460599,0.0,23.41863553902823,22.443789754015484,22.700078543305608,23.178551856434638,23.602823911054145,"bcp,bahu",False,1,1,13.0,0.5,9.896772523566607,0.18499905542151918,2,0.0,23.487349054322067,23.761191934335386,23.757021810950675,23.67450044586451,24.169770775809297,,False,25.888139176027206,40.0,64.72034794006801,14.111860823972794,False,False,
18382500,18.25,15.469034935161062,0.0,23.315101605667678,22.34035557744903,22.604716696100922,23.06794229398571,23.47454425603013,"bcp,bahu",False,1,1,13.0,0.5,9.896772523566607,0.18499905542151918,2,0.0,23.487349054322067,23.761191934335386,23.757021810950675,23.67450044586451,24.169770775809297,,False,25.36580745872767,40.0,63.414518646819175,14.63419254127233,False,False,
