,time,TOut.y,weaBus.TWetBul,weaBus.relHum,weaBus.HGloHor,uMod,uModActual.y,occSch.occupied,modCon.y,iceTan.SOC,chi.TSet,iceTan.TOutSet,TCHWSup.T,TCHWRetCoi.T,priPum.m_flow,secPum.m_flow,senRelPre.p_rel,conAHU.TSupSet,conAHU.TSup,senSupFlo.V_flow,conVAVCor.damVal.VDisSet_flow,VSupCor_flow.V_flow,conVAVSou.damVal.VDisSet_flow,VSupSou_flow.V_flow,conVAVEas.damVal.VDisSet_flow,VSupEas_flow.V_flow,conVAVNor.damVal.VDisSet_flow,VSupNor_flow.V_flow,conVAVWes.damVal.VDisSet_flow,VSupWes_flow.V_flow,conAHU.TZonCooSet,conAHU.TZonHeaSet,conVAVCor.TZon,conVAVSou.TZon,conVAVEas.TZon,conVAVNor.TZon,conVAVWes.TZon,ave.y,chi.P,priPum.P,secPum.P,fanSup.P,Tz_core_pred,Tz_east_pred,Tz_north_pred,Tz_south_pred,Tz_west_pred,Ptot_meas,P_pred,SOC_pred,Elec_rate
21015396.0,21015396.0,283.15353156168067,282.53849075227225,0.926769399868421,25.5956036565534,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9874294291768,0.0008059116327652253,0.0,0.0004533911381248394,0.0,9.558016220582621e-05,0.0,9.07652340229431e-05,0.0,9.558016220580948e-05,0.0,7.059518201784876e-05,303.15,285.15,296.8177715056883,296.4717614094535,296.527691322267,296.4788109924662,296.35271715459425,296.52975047689387,0.0,0.0,0.0,-4.749959475072557e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015432.0,21015432.0,283.1607266043697,282.54196330384667,0.9263488200000001,26.21690454368932,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.98698257958694,0.0008059608034176837,0.0,0.0004534188004853683,0.0,9.55859937554194e-05,0.0,9.07707718035058e-05,0.0,9.558599375541109e-05,0.0,7.05994891804997e-05,303.15,285.15,296.8174281358471,296.47119802834465,296.52794370775604,296.4783022123394,296.35172378405775,296.52931917366897,0.0,0.0,0.0,-4.750539108422998e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015468.0,21015468.0,283.1682753788235,282.54566765827644,0.9259150385526316,26.85666205218447,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9865352517048,0.0008060100871259085,0.0,0.00045344652644969773,0.0,9.559183871343845e-05,0.0,9.077632231703366e-05,0.0,9.559183871343811e-05,0.0,7.060380624656855e-05,303.15,285.15,296.817086043144,296.4706362105619,296.52821000102534,296.477795279517,296.3507317479227,296.5288918564342,0.0,0.0,0.0,-4.7511201099834555e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015504.0,21015504.0,283.17618376605037,282.5496087575465,0.9254679915789474,27.514804262135925,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.98608039805623,0.0008060611666506582,0.0,0.00045347526271873425,0.0,9.559789665551215e-05,0.0,9.078207508536078e-05,0.0,9.559789665551469e-05,0.0,7.060828062194625e-05,303.15,285.15,296.81676313139957,296.47009893575466,296.52869873424027,296.4773182853142,296.3497599144679,296.52852780023534,0.0,0.0,0.0,-4.751722319771209e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015540.0,21015540.0,283.1844576470588,282.553791529646,0.925007615131579,28.19125925364078,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9856262767647,0.0008061122702661892,0.0,0.00045350401253968427,0.0,9.560395745448546e-05,0.0,9.07878305666668e-05,0.0,9.56039574544923e-05,0.0,7.061275710742361e-05,303.15,285.15,296.81643780298157,296.4695592343826,296.52916797549636,296.47683889513604,296.34878562973176,296.5281579075457,0.0,0.0,0.0,-4.7523248517763144e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015576.0,21015576.0,283.1931029028571,282.5582208882195,0.9245338452631578,28.885955106796118,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.98517215547315,0.0008061633738768891,0.0,0.00045353276235789874,0.0,9.561001825288206e-05,0.0,9.079358604742514e-05,0.0,9.56100182528932e-05,0.0,7.061723359247504e-05,303.15,285.15,296.81611247436336,296.46901953264353,296.52963721707886,296.47635950463297,296.3478113440358,296.5277880145509,0.0,0.0,0.0,-4.752927421923722e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015612.0,21015612.0,283.20212541445375,282.56290173221385,0.9240466180263158,29.59881990169903,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9847155080763,0.0008062150767054518,0.0,0.00045356184928893275,0.0,9.5616150118614e-05,0.0,9.079940901544479e-05,0.0,9.561615011862791e-05,0.0,7.062176256761195e-05,303.15,285.15,296.81579597329085,296.46848965660075,296.53018069134,296.4758899886186,296.3468475873243,296.5274407794349,0.0,0.0,0.0,-4.753537096409677e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015648.0,21015648.0,283.21153106285715,282.5678389455214,0.9235458694736842,30.329781718446604,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9842537986817,0.0008062679167991865,0.0,0.0004535915760322048,0.0,9.562241686426853e-05,0.0,9.080536006870274e-05,0.0,9.562241686428224e-05,0.0,7.062639116458771e-05,303.15,285.15,296.81549716167046,296.46797946971157,296.53087291299323,296.47544025967846,296.3459049292507,296.5271389466609,0.0,0.0,0.0,-4.7541602218085125e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015684.0,21015684.0,283.2213257290756,282.57303739661893,0.9230315356578948,31.078768637135923,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9837920892871,0.0008063207568929375,0.0,0.0004536213027754691,0.0,9.562868360992144e-05,0.0,9.081131112195915e-05,0.0,9.562868360993499e-05,0.0,7.063101976156228e-05,303.15,285.15,296.8151983498548,296.46746928245415,296.53156513515376,296.4749905304148,296.3449622702076,296.52683711361703,0.0,0.0,0.0,-4.754783388046896e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015720.0,21015720.0,283.2315152941176,282.57850193820315,0.922503552631579,31.84570873786408,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.98333037989244,0.0008063735969915506,0.0,0.00045365102952145246,0.0,9.563495035614755e-05,0.0,9.081726217575992e-05,0.0,9.563495035616093e-05,0.0,7.06356483589602e-05,303.15,285.15,296.814899537844,296.4669590948284,296.53225735782155,296.4745408008275,296.3440196101949,296.5265352803033,0.0,0.0,0.0,-4.755406595181988e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015756.0,21015756.0,283.2421056389916,282.58423740682093,0.9219618564473685,32.63053010072816,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9828622104651,0.0008064271479895056,0.0,0.00045368115621620696,0.0,9.564130141627604e-05,0.0,9.082329329607815e-05,0.0,9.564130141625383e-05,0.0,7.06403392303065e-05,303.15,285.15,296.81462800074013,296.46647762294657,296.5331390532449,296.4741166154069,296.3431115724219,296.5262945729521,0.0,0.0,0.0,-4.756038228455434e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015792.0,21015792.0,283.25310264470585,282.5902486224962,0.9214063831578948,33.43316080582524,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9823940334201,0.0008064809703778572,0.0,0.00045371143559022825,0.0,9.564768466298222e-05,0.0,9.082935498154905e-05,0.0,9.564768466292445e-05,0.0,7.064505387454937e-05,303.15,285.15,296.81435649367967,296.46599618318373,296.5340209726482,296.4736924591891,296.34220357392815,296.5260539365258,0.0,0.0,0.0,-4.756673105045849e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015828.0,21015828.0,283.2645121922689,282.5965403883523,0.9208370688157895,34.253528933252426,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9819258563751,0.0008065347927807649,0.0,0.000453741714972423,0.0,9.565406791141146e-05,0.0,9.08354166686562e-05,0.0,9.565406791131808e-05,0.0,7.064976852006487e-05,303.15,285.15,296.81408498643293,296.46551474305613,296.53490289272844,296.47326830265104,296.3412955744708,296.5258132998679,0.0,0.0,0.0,-4.7573080241798496e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015864.0,21015864.0,283.27634016268905,282.6031174902298,0.9202538494736843,35.0915625631068,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9814530942633,0.0008065891779485533,0.0,0.0004537723109628435,0.0,9.566051790454286e-05,0.0,9.084154173815838e-05,0.0,9.566051790445241e-05,0.0,7.065453246300732e-05,303.15,285.15,296.8138363397026,296.46505803107533,296.53593898793997,296.4728653683951,296.3404198943808,296.5256237242988,0.0,0.0,0.0,-4.7579496250262394e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015900.0,21015900.0,283.2885924369748,282.60998469630033,0.9196566611842105,35.94718977548544,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9809780305365,0.0008066439952661114,0.0,0.00045380315007632454,0.0,9.566701915085305e-05,0.0,9.08477154789245e-05,0.0,9.566701915078457e-05,0.0,7.065933426138158e-05,303.15,285.15,296.8135991663777,296.46461372867054,296.53705245778474,296.4724730843266,296.3395604349101,296.52545977441395,0.0,0.0,0.0,-4.758596367870544e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015936.0,21015936.0,283.30127489613443,282.61714675667514,0.91904544,36.82033865048544,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9805006048644,0.0008066988152942024,0.0,0.00045383399071832043,0.0,9.567352071939464e-05,0.0,9.085388952568546e-05,0.0,9.567352071934143e-05,0.0,7.06641362977521e-05,303.15,285.15,296.8133747171834,296.46418254923844,296.53824433402116,296.4720916369576,296.3387185369753,296.5253223548752,0.0,0.0,0.0,-4.759243186634497e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21015972.0,21015972.0,283.3143934211764,282.62460840301026,0.9184201219736842,37.710937268203885,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9800222236209,0.0008067538534567744,0.0,0.00045386495408023317,0.0,9.568004815873379e-05,0.0,9.086008813998055e-05,0.0,9.568004815869221e-05,0.0,7.066895744220541e-05,303.15,285.15,296.81315577297494,296.46375742531467,296.5394711327903,296.4717152442135,296.3378848399217,296.525196883043,0.0,0.0,0.0,-4.75989262337542e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016008.0,21016008.0,283.3279538931092,282.6323743481058,0.9177806431578948,38.618913708737864,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.979541936692,0.0008068091821005907,0.0,0.0004538960808644833,0.0,9.568661004941903e-05,0.0,9.086631947010533e-05,0.0,9.568661004938196e-05,0.0,7.067380403230549e-05,303.15,285.15,296.81294781495853,296.46334438841404,296.5407676138729,296.4713489400084,296.3370675131526,296.52509525408135,0.0,0.0,0.0,-4.76054553237708e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016044.0,21016044.0,283.34196219294114,282.64044928550163,0.9171269396052633,39.54419605218447,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.979061649763,0.0008068645107395789,0.0,0.0004539272076460041,0.0,9.569317193952885e-05,0.0,9.087255079968365e-05,0.0,9.569317193949627e-05,0.0,7.067865062198054e-05,303.15,285.15,296.812739856787,296.46293135117315,296.542064096021,296.47098263550254,296.336250185474,296.5249936249915,0.0,0.0,0.0,-4.761198486098414e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016080.0,21016080.0,283.3564242016806,282.6488378890673,0.9164589473684212,40.486712378640775,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9785813628341,0.0008069198393785854,0.0,0.00045395833442752134,0.0,9.5699733829638e-05,0.0,9.087878212926132e-05,0.0,9.569973382960993e-05,0.0,7.068349721165508e-05,303.15,285.15,296.8125318984604,296.462518313592,296.5433605792346,296.47061633069586,296.33543285688586,296.52489199577377,0.0,0.0,0.0,-4.761851484596613e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016116.0,21016116.0,283.3713458003361,282.657544812588,0.9157766025000001,41.446390768203884,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.97809373380886,0.000806975700242401,0.0,0.0004539897606401963,0.0,9.5706358843344e-05,0.0,9.088507340253029e-05,0.0,9.570635884332148e-05,0.0,7.068839042419616e-05,303.15,285.15,296.81236867143997,296.4621550550268,296.5449309968009,296.47028964859413,296.3346877823099,296.52488643083433,0.0,0.0,0.0,-4.7625108098971716e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016152.0,21016152.0,283.38673286991593,282.666574689345,0.9150798410526316,42.42315930097088,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.97760609650135,0.0008070315360506458,0.0,0.0004540211727570663,0.0,9.571298088548924e-05,0.0,9.089136185393327e-05,0.0,9.571298088547218e-05,0.0,7.06932814419526e-05,303.15,285.15,296.81220549383164,296.461791849984,296.5465017074763,296.46996300894597,296.33394278740246,296.5248809695281,0.0,0.0,0.0,-4.763169885078441e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016188.0,21016188.0,283.40259129142856,282.67593213169135,0.9143685990789474,43.416946057038835,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.97711845919383,0.0008070873718686023,0.0,0.0004540525848793879,0.0,9.571960292878373e-05,0.0,9.089765030642764e-05,0.0,9.571960292877217e-05,0.0,7.069817246055787e-05,303.15,285.15,296.8120423160959,296.461428644628,296.548072419482,296.469636369017,296.3331977916485,296.5248755081743,0.0,0.0,0.0,-4.7638290059756466e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016224.0,21016224.0,283.41892694588233,282.6856217306223,0.913642812631579,44.427679116504855,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9766259220751,0.0008071431333319106,0.0,0.00045408395517852924,0.0,9.572621615526271e-05,0.0,9.090393038626024e-05,0.0,9.572621615525412e-05,0.0,7.070305696709355e-05,303.15,285.15,296.8119117360917,296.4611019572751,296.5498228288951,296.46933772956334,296.33250589085526,296.5249360285361,0.0,0.0,0.0,-4.764487294619544e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016260.0,21016260.0,283.4357457142857,282.69564805534094,0.912902417763158,45.45528655946602,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.97613092469277,0.0008071988919857539,0.0,0.0004541153239008199,0.0,9.573282904932345e-05,0.0,9.09102101504202e-05,0.0,9.573282904931658e-05,0.0,7.070794122810641e-05,303.15,285.15,296.8117975216825,296.4607936041054,296.5516634673848,296.46905314850005,296.3318406528466,296.5250296789039,0.0,0.0,0.0,-4.7651455955561966e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016296.0,21016296.0,283.453053477647,282.7060156528181,0.9121473505263158,46.499696466019415,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9756359273104,0.0008072546506444631,0.0,0.0004541466926258376,0.0,9.573944194395912e-05,0.0,9.091648991512611e-05,0.0,9.573944194395393e-05,0.0,7.071282548954388e-05,303.15,285.15,296.8116833071803,296.46048525065817,296.55350410748116,296.4687685671816,296.33117541407006,296.5251233293142,0.0,0.0,0.0,-4.7658039420256414e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016332.0,21016332.0,283.47085611697474,282.71672904734726,0.9113775469736842,47.56083691626213,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9751395738106,0.0008073104274341334,0.0,0.0004541780715530337,0.0,9.574605698933677e-05,0.0,9.092277172223398e-05,0.0,9.574605698933033e-05,0.0,7.071771133951044e-05,303.15,285.15,296.8115789053923,296.4601883230133,296.55540022840114,296.4684929609568,296.3305274382111,296.5252375711949,0.0,0.0,0.0,-4.766462548057029e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016368.0,21016368.0,283.4891595132773,282.7277927400939,0.9105929431578947,48.63863599029126,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9746404984126,0.0008073660441797329,0.0,0.00045420936044645276,0.0,9.575265305454637e-05,0.0,9.092903550532582e-05,0.0,9.575265305453273e-05,0.0,7.072258317078631e-05,303.15,285.15,296.8114941955348,296.45991432548414,296.55740769328173,296.46823536653875,296.3299141180923,296.5253931397864,0.0,0.0,0.0,-4.76711930959349e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016404.0,21016404.0,283.507969547563,282.7392112086391,0.9097934751315789,49.73302176820388,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9741414230146,0.0008074216609253519,0.0,0.00045424064933987334,0.0,9.575924911975627e-05,0.0,9.093529928841795e-05,0.0,9.575924911973545e-05,0.0,7.072745500206241e-05,303.15,285.15,296.8114094856069,296.4596403277031,296.5594151599337,296.46797777188476,296.3293007972616,296.52554870847797,0.0,0.0,0.0,-4.767776116374338e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016440.0,21016440.0,283.5272921008403,282.7509889065184,0.9089790789473685,50.84392233009709,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.97364234761665,0.0008074772776661445,0.0,0.00045427193823056894,0.0,9.576584518439173e-05,0.0,9.094156307096458e-05,0.0,9.576584518436374e-05,0.0,7.073232683291423e-05,303.15,285.15,296.81132477560857,296.4593663296701,296.5614226283569,296.46772017699476,296.32868747571905,296.5257042772699,0.0,0.0,0.0,-4.7684329683423313e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016476.0,21016476.0,283.54713305411764,282.7631302627537,0.9081496906578947,51.971265756067965,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.97313360140924,0.0008075315893547296,0.0,0.00045430249293677664,0.0,9.577228647432411e-05,0.0,9.094767987568511e-05,0.0,9.577228647429656e-05,0.0,7.073708434770583e-05,303.15,285.15,296.81131316810917,296.4591769073699,296.5638196729865,296.4675290818982,296.32820124491406,296.52600801505554,0.0,0.0,0.0,-4.769074450779681e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016512.0,21016512.0,283.5674982884033,282.7756396813804,0.9073052463157895,53.114980126213595,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.97262565990957,0.0008075865638046888,0.0,0.0004543334204993358,0.0,9.577880636676429e-05,0.0,9.095387132323426e-05,0.0,9.577880636678734e-05,0.0,7.074189991803181e-05,303.15,285.15,296.8112955853702,296.4589806236687,296.5661898127506,296.4673327164559,296.32770520920855,296.5263007894908,0.0,0.0,0.0,-4.769723805138954e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016548.0,21016548.0,283.58839368470586,282.78852154096825,0.9064456819736844,54.27499352063107,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9721193419996,0.0008076419105355726,0.0,0.00045436455749818164,0.0,9.578537041087025e-05,0.0,9.096010469824501e-05,0.0,9.578537041104455e-05,0.0,7.074674809860776e-05,303.15,285.15,296.8112659485535,296.4587704982713,296.5685055953434,296.4671257177802,296.32718939281443,296.52657143055256,0.0,0.0,0.0,-4.770377601534093e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016584.0,21016584.0,283.6098251240336,282.80178019413603,0.9055709336842105,55.45123401941748,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.97160895370274,0.0008076956882259633,0.0,0.0004543948117891641,0.0,9.579174836979229e-05,0.0,9.096616136227415e-05,0.0,9.579174836991745e-05,0.0,7.075145883733404e-05,303.15,285.15,296.8112679031539,296.4585977940315,296.5709725786751,296.466948052312,296.3267299973579,296.52690326510606,0.0,0.0,0.0,-4.771012906113528e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016620.0,21016620.0,283.6317984873949,282.8154199670605,0.9046809375,56.6436297026699,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.97109652103745,0.0008077489366239447,0.0,0.00045442476831273406,0.0,9.579806355584264e-05,0.0,9.097215841567098e-05,0.0,9.57980635558189e-05,0.0,7.075612321224761e-05,303.15,285.15,296.8112857225271,296.4584438863646,296.5735155502167,296.46678512191744,296.32629895649745,296.5272658475047,0.0,0.0,0.0,-4.7716419995262303e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016656.0,21016656.0,283.6543196557983,282.8294451589791,0.9037756294736842,57.85210865048544,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9705840883722,0.0008078021850316388,0.0,0.00045445472484176156,0.0,9.58043787430435e-05,0.0,9.097815547016031e-05,0.0,9.580437874287085e-05,0.0,7.076078758801096e-05,303.15,285.15,296.81130354191595,296.45828997854716,296.5760585241042,296.4666221913642,296.325867915133,296.5276284302129,0.0,0.0,0.0,-4.772271134526551e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016692.0,21016692.0,283.6773945102521,282.8438600416861,0.9028549456578948,59.07659894296116,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9700707607169,0.0008078558263183387,0.0,0.0004544849023987336,0.0,9.58107405255021e-05,0.0,9.09841967726516e-05,0.0,9.581074052525892e-05,0.0,7.076548637885951e-05,303.15,285.15,296.811330250898,296.458147400961,296.57868261688367,296.4664708091026,296.32545537438637,296.52801729044637,0.0,0.0,0.0,-4.7729049533664905e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016728.0,21016728.0,283.70102893176465,282.8586688590224,0.9019188221052632,60.317028660194175,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9695556364876,0.0008079092758119803,0.0,0.0004545149720592702,0.0,9.581707956208546e-05,0.0,9.099021647514523e-05,0.0,9.581707956192775e-05,0.0,7.077016836965549e-05,303.15,285.15,296.81137479984073,296.4580275594273,296.58146936669743,296.4663425930794,296.3250799662163,296.52845885705227,0.0,0.0,0.0,-4.77353654785209e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016764.0,21016764.0,283.72522880134454,282.8738758263593,0.900967194868421,61.57332588228156,0.0,0.0,0.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.96904051225823,0.0008079627252959497,0.0,0.00045454504171435917,0.0,9.582341859752038e-05,0.0,9.09962361765483e-05,0.0,9.582341859744813e-05,0.0,7.077485035960323e-05,303.15,285.15,296.8114193488232,296.45790771777513,296.5842561190334,296.46621437693,296.3247045576088,296.52890042403413,0.0,0.0,0.0,-4.774168184010083e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
21016800.0,21016800.0,283.75,282.8894851300749,0.9,62.84541868932039,0.0,0.0,1.0,1.0,0.5,283.15,283.15,293.15,293.15,0.0,0.0,0.0,294.15,292.9685229136365,0.0008080156543419671,0.0,0.0004545748185838229,0.0,9.582969591032557e-05,0.0,9.100219726465363e-05,0.0,9.582969591030939e-05,0.0,7.077948676144111e-05,303.15,285.15,296.8114891640324,296.4578160530111,296.5872364856768,296.46611606072463,296.32436828646155,296.5294052099813,0.0,0.0,0.0,-4.7747937110697043e-08,297.57918659475007,297.30785105186027,297.7320263351217,297.379254880014,297.57902988278573,0.0,395.10988327488036,0.5047505568934318,0.064
