,mod.conVAVSou.VDis_flow,mod.conVAVEas.VDis_flow,mod.conVAVNor.VDis_flow,mod.conVAVWes.VDis_flow,mod.conVAVCor.VDis_flow,mod.fanSup.VMachine_flow,mod.flo.temAirSou.T,mod.flo.temAirEas.T,mod.flo.temAirNor.T,mod.flo.temAirWes.T,mod.flo.temAirPer5.T,mod.TOut.y,mod.oveRelHumOutAir.y,total_power
0,0.11616041635183937,0.11341778323760876,0.11597404183193707,0.09929410238378983,0.1,4.548587510939014,296.9336342117507,297.0904084736951,296.7205691666151,296.4880939516112,10,299.12471590909087,0.595,23778.387855135592
0,0.11585199568895925,0.11302771430096,0.11572739181706666,0.09913277649252403,0.1,4.538790318069187,296.9983856826377,297.1108259287512,296.74674310828277,296.5117323587456,10,299.41590909090905,0.59,23875.78178308498
0,0.11904550045837005,0.11586492516411297,0.11897801920603736,0.10198160692061892,0.1,4.5125921862204965,297.06040725699813,297.1202039191683,296.7696891336227,296.53291145517545,10,299.6491477272727,0.585,23674.792875109535
0,0.11590018340633203,0.1130236311943365,0.11593233393039322,0.09928665017355331,0.1,4.525413579246074,297.1217826152063,297.1198079147724,296.79309184158086,296.55332871359974,10,299.84999999999997,0.58,23869.44253311596
0,0.11582178898639914,0.11292481369521795,0.11596719160933676,0.09935220135173004,0.1,4.552472267149529,297.18851889258235,297.12113137566644,296.82181582701077,296.580229155782,10,300.0250710227273,0.5750000000000001,24166.50283215416
0,0.11901576938654804,0.1158619263531668,0.11925043383242788,0.10223817763757521,0.1,4.547716250128691,297.2376947069403,297.1015405798167,296.8335359295436,296.5897308875705,10,300.1653409090909,0.5700000000000001,24200.448161711938
0,0.11579460221856293,0.1130308342894588,0.11606216947767381,0.09946811709325101,0.1,4.5483644496264075,297.2987754708806,297.09479153397535,296.8599288494357,296.61419979724405,10,300.2729403409091,0.5650000000000001,24235.85078636296
0,0.11552300753803163,0.11290372425279027,0.11593247953430277,0.09940210468771275,0.1,4.539554195076526,297.34878473019137,297.08604244964283,296.87769809211824,296.6300682860792,10,300.34999999999997,0.56,24138.88777734936
0,0.11936201954930302,0.11663487931102257,0.12001690801969653,0.10292091384568731,0.1,4.51475485418926,297.335985625456,297.02698148460837,296.83235519115965,296.5884695000354,10,300.3787642045454,0.557890625,23793.13018479873
0,0.11558597733685762,0.11328400365246971,0.1162077790691144,0.09961356720900534,0.1,4.537348201520517,297.37457805319445,297.02328007162066,296.84731713199443,296.61157278588485,10,300.3642045454545,0.5593750000000001,23995.830583880415
0,0.11527635915364831,0.11317695426231364,0.11607606591275325,0.09951780478953721,0.1,4.551729611836547,297.40468743980654,297.01846764634047,296.8588066662047,296.6413009551386,10,300.34254261363634,0.561171875,24140.854956919684
0,0.11913957629499068,0.11695159808139884,0.12018598923381672,0.10306442552446154,0.1,4.547678049299597,297.4223978574057,297.0109014746926,296.8656598248761,296.6716205152064,10,300.34999999999997,0.56,24071.904945439623
0,0.11539107051924079,0.11344503284972549,0.11626610726181422,0.09971668432592122,0.1,4.5487518674893685,297.55390666483993,297.1260107068559,297.006565939263,296.82858945236325,10,300.4518770292208,0.554046875,24315.4484711864
0,0.11510339654494027,0.11326020136341232,0.11607763270295425,0.0995968430658291,0.1,4.539716581247956,297.57607008151524,297.13914870521705,297.0341255972857,296.8775013097447,10,300.63758116883116,0.545375,24351.669427654095
0,0.11909312446693374,0.1171019458644343,0.12028237327903639,0.10320826783085875,0.1,4.515512482829364,297.59920297317024,297.1486644867898,297.05627312893955,296.9308466182203,10,300.82949472402595,0.5365156249999999,24234.638230291035
0,0.11537218937917902,0.1136345711151417,0.11643288644202744,0.09983091731196206,0.1,4.537982925580616,297.62674291647625,297.1615262776362,297.08323971818345,296.9952835137112,10,300.95,0.53,24724.27236955647
0,0.1151612255385016,0.11368286806069904,0.11645144038031413,0.09978390237874887,0.1,4.552589030919571,297.6463846821751,297.16649210892774,297.1006603686797,297.06047670723,10,300.81127232142853,0.527,24995.495402164197
0,0.11895207998122079,0.11752847443080179,0.12064461120772063,0.10322010367253535,0.1,4.548867973573138,297.65722523363013,297.16617146126015,297.1110473983543,297.1257849592614,10,300.4294642857143,0.5256666666666667,24644.71164567446
0,0.11509307804501925,0.11386991904608557,0.11661986097563509,0.09975082340330421,0.1,4.549817568018088,297.67225603134597,297.17527930773304,297.1309066664707,297.2040698214263,10,300.03292410714283,0.524,24270.564994619774
0,0.11450940478845924,0.11334568861833802,0.11617642717354208,0.09937529614622671,0.1,4.540085604546097,297.6780944082299,297.1781924581336,297.1435195688604,297.28176664605286,10,299.84999999999997,0.52,23737.27151026851
0,0.11389205745443744,0.11268753254184302,0.11564788309539115,0.09899309886202672,0.1,4.547177226685618,297.68681352972527,297.18685711244575,297.1623928952825,297.3705250795347,10,300.03524305555555,0.5133203125,23649.449923885528
0,0.1118660544450346,0.11042650353495319,0.11317708729516884,0.09692681198188673,0.1,4.5107189381596795,297.70207471716634,297.20648283268565,297.19118904494957,297.4739061831283,10,300.4356481481481,0.5055208333333334,23666.023756095077
0,0.11198239901900454,0.11048003469507778,0.11316604834161707,0.09679197296182884,0.1,4.519285730912549,297.6951032138489,297.20508122925077,297.20074638626204,297.55628649712565,10,300.81822916666664,0.49746093750000003,24060.36980787594
0,0.11679404080389026,0.11509892364115913,0.11794293391494155,0.10032243515346255,0.1,4.53021852986496,297.6835341988301,297.20099732657616,297.20722270033656,297.6318511394425,10,300.95,0.49,24319.95691968078
0,0.11543911739895313,0.1140985633734077,0.11665040304915456,0.09897924995126609,0.1,4.55376843126034,297.6858251951174,297.2120237145777,297.22722798143167,297.713266991076,10,300.8585007440476,0.48338281250000004,24439.720643622517
0,0.11494961581114897,0.11397319976642284,0.1164048768618566,0.09831846756947418,0.1,4.521636765088326,297.6798409937575,297.21339230911343,297.2359553155871,297.77398535879433,10,300.72729828042327,0.4775625,24064.3740034078
0,0.11397104536982988,0.11315017382618955,0.11562503617130136,0.0971465850297479,0.1,4.548163565448113,297.66665944410926,297.20454789503384,297.2359443779545,297.8212798061958,10,300.5574466765873,0.47296093749999996,24164.379599954336
0,0.11136321901771495,0.11023116679441915,0.11264575779070914,0.09462117329129711,0.1,4.508194112972034,297.6700159815696,297.21366811390527,297.25278768188355,297.8816658911713,10,300.34999999999997,0.47000000000000003,23606.636306581066
0,0.11121704446370484,0.10984317671976453,0.11232430266591034,0.09417626845571928,0.1,4.5159050451437714,297.60438437762286,297.15194352454637,297.20057488933827,297.86663756572835,10,300.0948102678571,0.4738421052631579,23351.89993162203
0,0.11132556511969549,0.10989153803422184,0.1123013085738435,0.09412910236464198,0.1,4.487104830233474,297.52277161312924,297.0755832494373,297.1333572241083,297.8202727867947,10,299.8037202380952,0.4855789473684211,22950.362742199177
0,0.1169808073003586,0.11520156374943884,0.11793857649076471,0.09817405829242307,0.1,4.551799054280755,297.4329355747962,296.9895366497733,297.0608520717442,297.7584129534819,10,299.5107700892857,0.4995263157894737,23317.814168391007
0,0.11488737283939678,0.11322241753997189,0.11579664585517437,0.09649231283119702,0.1,4.519258715603731,297.33850679775384,296.900993639324,296.98293734283226,297.6771555486774,10,299.25,0.51,22839.22293139808
0,0.11496189873735282,0.11321042554465728,0.11579827987504783,0.09642160653299375,0.1,4.548103347668278,297.23002984950085,296.7970377497689,296.8889774174882,297.5646665619271,10,299.1612132352941,0.5122236842105263,22758.440306619887
0,0.11852434028993533,0.11637834547252043,0.11919621560630987,0.0992404034506498,0.1,4.544635319872835,297.1187395378871,296.69087500727346,296.78989496308606,297.44184587093974,10,299.246568627451,0.5090877192982456,22556.715375317704
0,0.11571230590454855,0.11345801133391553,0.11604468428114278,0.09738596431198472,0.1,4.547676506536086,297.01227878049826,296.59023437581743,296.6943764629044,297.31708795852387,10,299.3336397058823,0.5064078947368421,22443.78796581074
0,0.11566886600466617,0.11333027044850696,0.11589237872014234,0.09754324418966936,0.1,4.538941376261708,296.89582737959284,296.4791047760965,296.58440052485446,297.1767412779651,10,299.25,0.51,22210.25773545955
0,0.016516869686734596,0.01568481898173776,0.016516869686734686,0.01219930365246567,0.1,0.1392696313077003,297.9604528649806,297.71211390152433,297.6159968847557,298.4181684550107,10,298.7676707779886,0.531671875,1541.9997722144055
0,0.016263886281801202,0.01544457982098622,0.016263886281801202,0.01201245097187817,0.1,0.13713619411289954,298.12192288837826,297.8774449474677,297.77996409943097,298.5530068341741,10,297.9569259962049,0.5699583333333333,1539.360673151077
0,0.016257179985247994,0.01543821135956042,0.016257179985247994,0.01200749772410255,0.1,0.13707973782553823,298.15338549775163,297.9077995355656,297.8159308159573,298.56749556043945,10,297.09271821631876,0.610765625,1539.3214130426989
0,0.016254648715879564,0.015435807604939181,0.016254648715879564,0.012005628137174918,0.1,0.13705848629212553,298.1550678377874,297.9207882116687,297.8184924337592,298.55947219989713,10,296.45,0.64,1539.2739490208219
0,9.787234018792139e-05,9.294194168035354e-05,9.787234018792139e-05,7.228817686249719e-05,0.1,0.0008252453413247227,298.21376920172395,298.0023007479459,297.89442240656143,298.6138157958332,10,296.20675403225806,0.6498199728260871,-4.680434093536927e-08
0,9.766295224870055e-05,9.27431018283763e-05,9.76629522487007e-05,7.213352364429265e-05,0.1,0.0008234791986453396,298.2193966470849,298.01151838976637,297.9036859513099,298.60652846416826,10,296.2,0.6491032608695652,-4.6604219384807636e-08
0,9.746190052027375e-05,9.2552178243814e-05,9.746190052027375e-05,7.198502752296643e-05,0.1,0.0008217834072195789,298.2178347099968,298.0121309028605,297.9033523944604,298.5921693445561,10,296.1932459677419,0.6488349184782609,-4.6412472801707814e-08
0,9.710033455562672e-05,9.220882645785191e-05,9.710033455562686e-05,7.171797613388481e-05,0.1,0.0008187342425790788,298.21153110248025,298.009274071559,297.89961346989253,298.57535819939176,10,295.95,0.66,-4.606869189429392e-08
0,9.705983174416019e-05,9.217036400835907e-05,9.705983174416019e-05,7.168806089539037e-05,0.1,0.0008183922851898338,298.19479871155596,298.0031852124707,297.88975117306086,298.5544770387573,10,295.12036542338706,0.692532269021739,-4.60302172857316e-08
0,9.789777012725453e-05,9.29660905658669e-05,9.789777012725765e-05,7.230695932901237e-05,0.1,0.0008254572244095395,298.16563096155846,297.9915048108522,297.86971760110777,298.5270241117288,10,293.8529637096774,0.7387092391304348,-4.682837820223444e-08
0,9.651510937428114e-05,9.165308246961162e-05,9.65151093742818e-05,7.128573080969797e-05,0.1,0.0008137984870975269,298.14026444802676,297.96889968692483,297.84244607352485,298.49405132400676,10,292.659080141129,0.7830315896739132,-4.551491414101324e-08
0,9.578089953348242e-05,9.095585904496064e-05,9.578089953348558e-05,7.074344592385823e-05,0.1,0.000807607444333703,298.12283821954634,297.9461288672737,297.81510339516905,298.4561575792373,10,292.04999999999995,0.81,-4.482503099873624e-08
0,9.569620227884037e-05,9.087542848320915e-05,9.569620227883885e-05,7.06808888202801e-05,0.1,0.000806893016003046,298.1014747681339,297.92837089588903,297.7946470674581,298.4367432402051,10,291.99515625,0.8198604910714287,-4.47457595467835e-08
0,9.491164258885767e-05,9.013039162385404e-05,9.491164258886156e-05,7.01014157074443e-05,0.1,0.0008002775050192847,298.09463354112825,297.91170095166194,297.780115518482,298.41501672088305,10,292.04999999999995,0.825669642857143,-4.4015049086698514e-08
0,8.916221565412924e-06,8.467059673351804e-06,8.916221565412924e-06,6.5854908570514065e-06,0.1,7.517993201072639e-05,298.08379186879546,297.90233645034095,297.7665727189043,298.3940621151969,10,292.10484375,0.8311439732142857,-3.8843989565508714e-10
0,3.480942578920977e-10,3.3055872736009203e-10,3.480942578920977e-10,2.571012323911827e-10,0.1,2.935066418611378e-09,298.0687058983376,297.89014164578913,297.7529857634458,298.37251735032333,10,292.04999999999995,0.84,-5.92046527927041e-19
0,7.905751900211115e-06,7.507493236985515e-06,7.905751900211115e-06,5.8391614065442906e-06,0.1,6.665983848871919e-05,298.0529756534081,297.87648859338424,297.7376603337711,298.3505443654037,10,291.8980915178571,0.8545982142857144,-3.0538555146511915e-10
0,9.504831127105201e-05,9.026017551027043e-05,9.504831127098981e-05,7.020235873020514e-05,0.1,0.0008014297122032988,298.03680679359485,297.8564189018154,297.72338422599114,298.32836014811267,10,291.7411607142857,0.8721428571428571,-4.414188250074611e-08
0,9.727194865262036e-05,9.237179535540582e-05,9.727194865231504e-05,7.184472972095677e-05,0.1,0.0008201787886698176,297.9919541656561,297.84647339272146,297.70799664434617,298.30396727870686,10,291.58864955357143,0.8886160714285714,-4.623139928604101e-08
0,9.710098831000952e-05,9.220944727876819e-05,9.710098830993846e-05,7.171845899461485e-05,0.1,0.0008187370536342376,297.97560056991335,297.83009275343437,297.6914821450797,298.2614684880574,10,291.45,0.9,-4.6069008240794635e-08
0,9.71634116700469e-05,9.226872601148e-05,9.71634116700469e-05,7.176456467559555e-05,0.1,0.0008192631857876493,297.96191432242307,297.8157583092473,297.6764538696087,298.23738296029677,10,291.3233516483516,0.898828125,-4.6128236473768235e-08
0,9.720835547237248e-05,9.231140573330347e-05,9.720835547234813e-05,7.179776001478393e-05,0.1,0.0008196419506319833,297.94770170003346,297.80266982629234,297.66234195242185,298.21631070263544,10,291.1991758241758,0.886875,-4.6170898693709764e-08
0,9.71904538978305e-05,9.229440596511224e-05,9.719045389783193e-05,7.178453797286339e-05,0.1,0.000819490831756356,297.93219881406725,297.78972113822095,297.64816695001156,298.1966213963643,10,291.07541208791207,0.873984375,-4.615387503823752e-08
0,9.710068826402232e-05,9.220916234790747e-05,9.71006882640264e-05,7.171823738170137e-05,0.1,0.0008187337858642746,297.91442631953964,297.7768342155104,297.6338323049148,298.17863871698336,10,290.95,0.87,-4.6068640497279754e-08
0,9.704354760393255e-05,9.215490019490127e-05,9.704354760393244e-05,7.167603348492325e-05,0.1,0.0008182518433864736,297.8941217197013,297.763939757136,297.61926084712326,298.162670994455,10,290.80865384615385,0.876328125,-4.601442043094848e-08
0,9.715517386525114e-05,9.226090319278293e-05,9.715517386524967e-05,7.175848026105209e-05,0.1,0.000819192922785666,297.8725672079751,297.7507624561785,297.6041001200046,298.1481352116842,10,290.65,0.885625,-4.6120324561107125e-08
0,9.738394741796435e-05,9.247815209225027e-05,9.73839474179642e-05,7.192745162730572e-05,0.1,0.000821121772598,297.85140301645316,297.73732613703993,297.5882753527407,298.1341328718208,10,290.4913461538461,0.894609375,-4.633776762574556e-08
0,9.754649308171293e-05,9.263250938636728e-05,9.754649308171103e-05,7.20475073005087e-05,0.1,0.0008224922082350554,297.83211118504846,297.72392111946283,297.57197850978474,298.1191708887951,10,290.34999999999997,0.9,-4.649257029392075e-08
0,9.779878246860783e-05,9.287208949080279e-05,9.779878246860774e-05,7.223384738173558e-05,0.1,0.0008246193515068287,297.81294434565706,297.7112360071033,297.5561877825589,298.101103476057,10,290.3675066312997,0.9028125,-4.673336100491931e-08
0,9.815959084360342e-05,9.321472185130518e-05,9.815959084360438e-05,7.25003392176829e-05,0.1,0.0008276615075996207,297.79205420002467,297.70077593663825,297.5441723122299,298.07979719376755,10,290.57360742705566,0.905,-4.70788111164557e-08
0,9.840160359767832e-05,9.344454301663226e-05,9.840160359767832e-05,7.26790890129362e-05,0.1,0.000829702005843069,297.77358818995003,297.6924365410966,297.5362325331815,298.056687570384,10,290.8179045092838,0.9046875,-4.731123136993288e-08
0,9.856322512332115e-05,9.359802272685289e-05,9.856322512332176e-05,7.279846212088459e-05,0.1,0.0008310646664742681,297.75890855962786,297.6846847026043,297.5294927730524,298.03491737590775,10,290.95,0.9,-4.7466762132508836e-08
0,9.861169387195536e-05,9.364404982296608e-05,9.86116938719493e-05,7.283426097341467e-05,0.1,0.0008314732523553895,297.745067689287,297.6754522981405,297.5199518695563,298.01704672202493,10,290.85734632683653,0.8925000000000001,-4.751344686625166e-08
0,9.854058320127453e-05,9.357652140999038e-05,9.854058320127457e-05,7.278173887443694e-05,0.1,0.0008308735776191849,297.72900628602054,297.66350329736747,297.5062087766008,298.00272699512107,10,290.62706146926536,0.885,-4.744493633047561e-08
0,9.844977112688627e-05,9.349028406749271e-05,9.844977112688466e-05,7.271466538582792e-05,0.1,0.0008301077941459668,297.7128632404441,297.6497329324574,297.4925273652997,297.99305445415155,10,290.40824587706146,0.8775000000000001,-4.735752037221624e-08
0,9.846430638251486e-05,9.350408709783318e-05,9.846430638251486e-05,7.272540107609247e-05,0.1,0.0008302302852313678,297.7016404842312,297.63686320854805,297.4799010588513,297.98932558468096,10,290.34999999999997,0.87,-4.737149759807297e-08
0,9.84669461462921e-05,9.350659388137627e-05,9.846694614629924e-05,7.272735079662585e-05,0.1,0.0008302524730490454,297.70014446452774,297.62729478248934,297.47090138764673,297.98946548292,10,290.52785326086956,0.8625,-4.7374029628559914e-08
0,9.558005040533097e-05,9.076512785452214e-05,9.558005040522939e-05,7.059509944241619e-05,0.1,0.0008059107491499425,297.75031563033355,297.60754181335665,297.4700603557089,297.9842320508483,10,290.8442028985507,0.855,-4.463688383955721e-08
0,1.5589253644490556e-05,1.4803932349880513e-05,1.5589253644490556e-05,1.1514169605462621e-05,0.1,0.00013144528090004538,297.75825091841176,297.6257024637118,297.4723341640081,297.981011423813,10,291.1884510869565,0.8475,-1.1874353376425242e-09
0,-6.2829599890926e-10,-5.966450784409726e-10,-6.2829599890926e-10,-4.6405728323186763e-10,0.1,-5.297658582196932e-09,297.75854628341926,297.654077091609,297.48637688540924,297.9778866114283,10,291.45,0.84,-1.9288031355653758e-18
0,0.0,0.0,0.0,0.0,0.1,-3.8974296424489827e-25,297.76161716167854,297.7004929281122,297.5060574453465,297.9777715770889,10,291.476902173913,0.8429296875,8.325579647386958e-41
0,0.0,0.0,0.0,0.0,0.1,1.4148396736374562e-56,297.7674375280857,297.76480295782585,297.53046621138367,297.98078673902376,10,291.3384057971014,0.8578125,8.325579648430901e-41
0,0.0,0.0,0.0,0.0,0.1,4.806860336485834e-31,297.776154860613,297.8387902838956,297.55873346116954,297.9868055827086,10,291.2557065217391,0.8712890625,8.325579648430901e-41
